hh_id,wave,datetime,ID_VILLAGE,ID_TOWN,ID_COUNTY,district,vid,hh_lat_median,hh_long_median,hh_alt_median,coal_ban_time,treatment,treatment_wave,village,indmonitor_id,pm2.5_indoor_seasonal_hs,N_percent_indoor_seasonal_hs,notes
HH20181169,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,1807-7,68.97763,0.9988657,
HH20181161,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,1910-094,130.8159,0.1521991,
HH20180452,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,1910-104,38.76813,0.7352431,
HH20180550,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,1910-138,30.06498,0.9989005,
HH20180551,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,1910-223,105.6651,0.9989236,
HH20181167,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,1910-279,52.56747,0.4465625,
HH20180451,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,,,,
HH20180733,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,,,,
HH20180734,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,,,,
HH20180962,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,,,,
HH20181168,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,,,,
HH20181197,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,,,,
HH20181199,S3,1/6/21,12305,7052,25151,Fangshan,FS37,39.57702966,115.7406003,103.3025818,Not Yet,Untreated,Untreated,Beibaidai,,,,
HH20180564,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,1807-18,46.66025,0.9988773,
HH20180414,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,1811-10,34.54974,0.9749421,
HH20180609,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,1910-056,105.1532,0.9989236,
HH20180611,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,1910-242,NA,NA,
HH20180679,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,1910-312,27.20496,0.1250694,
HH20180610,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,1910-359,98.93642,0.6735417,
HH20180408,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,,,,
HH20180436,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,,,,
HH20180562,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,,,,
HH20180612,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,,,,
HH20180676,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,,,,
HH20180680,S3,1/6/21,12306,7052,25151,Fangshan,FS38,39.59097511,115.7543392,138.064209,Not Yet,Untreated,Untreated,Caijiakou,,,,
HH20180458,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,1910-097,NA,NA,
HH20180669,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,1910-181,49.97483,0.9993866,
HH20180920,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,1910-186,74.37641,0.6144792,
HH20180457,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,1910-216,100.3045,0.9993634,
HH20181165,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,1910-298,44.63202,0.999375,
HH20180423,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,1910-315,203.1207,0.9993981,
HH20180424,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,,,,
HH20180456,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,,,,
HH20180670,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,,,,
HH20180922,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,,,,
HH20180923,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,,,,
HH20181163,S3,1/7/21,12315,7052,25151,Fangshan,FS33,39.57080039,115.7177676,97.4173584,Not Yet,Untreated,Untreated,Shigezhuang,,,,
HH20181155,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,1910-101,NA,NA,
HH20180505,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,1910-184,35.57319,0.999375,
HH20180462,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,1910-185,44.56077,0.9994097,
HH20180463,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,1910-284,29.1226,0.9993866,
HH20180501,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,1910-302,57.96739,0.999375,
HH20181160,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,1910-326,73.62976,0.4787731,
HH20180435,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,,,,
HH20180502,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,,,,
HH20180503,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,,,,
HH20180504,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,,,,
HH20181159,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,,,,
HH20190133,S3,1/7/21,12309,7052,25151,Fangshan,FS31,39.61629657,115.6839857,155.7460938,Not Yet,Untreated,Untreated,Wagou,,,,
HH20180906,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,1910-007,129.2212,0.6097222,
HH20180907,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,1910-035,73.50619,0.999375,
HH20181185,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,1910-047,62.69079,0.999375,
HH20180908,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,1910-210,31.10571,0.83375,
HH20180990,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,1910-236,50.3718,0.9947917,
HH20180649,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,1910-297,35.27835,0.9883449,
HH20180650,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,,,,
HH20180651,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,,,,
HH20180969,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,,,,
HH20180989,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,,,,
HH20181186,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,,,,
HH20190254,S3,12/4/20,12073,7130,24576,Huairou,HR25,40.75352081,116.7099898,349.2938843,Not Yet,Untreated,Untreated,Buying,,,,
HH20180496,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,1910-036,38.43099,0.9993519,
HH20180497,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,1910-040,17.80464,0.9993981,
HH20181147,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,1910-043,197.9995,0.9994097,
HH20181137,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,1910-057,16.08166,0.9990856,may be 1910-054
HH20181176,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,1910-222,11.9483,0.08054398,
HH20181201,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,1910-280,132.6929,0.9993403,
HH20180345,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20180346,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20180347,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20180498,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20180776,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20180980,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20180982,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20181142,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20181175,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20181177,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20181178,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20190194,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20190448,S3,11/30/20,12074,7130,24576,Huairou,HR21,40.71371828,116.6372403,267.4335938,Not Yet,Untreated,Untreated,Dahuangtang,,,,
HH20180375,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,1910-172,69.90102,0.3545718,
HH20180992,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,1910-217,19.92729,0.9864005,
HH20180640,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,1910-235,125.0314,0.155162,
HH20180743,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,1910-277,NA,NA,
HH20180599,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,1910-282,29.496,0.6861458,
HH20180376,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,1910-333,39.62157,0.9988426,
HH20180593,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20180594,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20180648,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20180991,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20190129,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20190137,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20190274,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20190298,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20190320,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20190344,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20190480,S3,12/5/20,12061,7130,24576,Huairou,HR26,40.75593941,116.6091276,311.2768555,Not Yet,Untreated,Untreated,Dazhazi,,,,
HH20180450,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,1910-069,NA,NA,
HH20180403,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,1910-204,70.51624,0.9958912,
HH20181059,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,1910-214,152.4665,0.999375,
HH20180483,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,1910-228,NA,NA,
HH20190114,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,1910-263,95.87023,0.9993519,
HH20180484,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,1910-358,26.44065,0.9993634,
HH20180482,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,,,,
HH20180744,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,,,,
HH20180970,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,,,,
HH20181110,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,,,,
HH20190138,S3,12/2/20,12123,7133,24576,Huairou,HR17,40.54665051,116.5252876,645.4289551,Not Yet,Untreated,Untreated,Ertaizi,,,,
HH20180406,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,1910-127,53.88739,0.9993403,
HH20180799,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,1910-201,63.38854,0.9989815,
HH20180405,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,1910-262,162.1247,0.7354861,
HH20181116,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,1910-265,207.6852,0.9946875,
HH20180481,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,1910-316,25.32361,0.9988079,
HH20180404,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,1910-317,55.62969,0.9992245,
HH20180447,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20180448,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20180479,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20180900,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20180902,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20180903,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20180905,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20181144,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20190201,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20190226,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20190234,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20190282,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20190290,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20190496,S3,12/7/20,12071,7130,24576,Huairou,HR22,40.75986054,116.662016,299.3796692,Not Yet,Untreated,Untreated,Gushigoumen,,,,
HH20180332,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,1811-31,28.834,0.9993056,
HH20180373,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,1910-149,89.78409,0.9993866,
HH20180333,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,1910-189,181.1666,0.9993866,
HH20180472,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,1910-244,NA,NA,
HH20180471,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,1910-281,NA,NA,
HH20180371,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,1910-352,NA,NA,
HH20180374,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20180469,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20180597,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20180995,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20180996,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20190145,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20190153,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20190161,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20190256,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20190429,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20190464,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20190472,S3,12/6/20,12068,7130,24576,Huairou,HR27,40.74600525,116.6514608,292.0819702,Not Yet,Untreated,Untreated,Hedong,,,,
HH20181053,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,1811-52,35.16586,0.5899537,
HH20180310,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,1811-99,122.2234,0.9731713,
HH20181025,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,1910-006,43.28428,0.9055208,
HH20181102,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,1910-028,33.43068,0.999213,
HH20180722,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,1910-207,34.64286,5.79E-05,
HH20181026,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,1910-273,51.69453,0.9993171,
HH20180309,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,,,,
HH20180311,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,,,,
HH20180724,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,,,,
HH20181024,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,,,,
HH20181100,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,,,,
HH20181101,S3,11/16/20,12108,7133,24576,Huairou,HR13,40.62811814,116.6394721,288.2276611,2020,Treated,Treated in S4,Laogongying,,,,
HH20181140,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,1811-25,26.79082,0.9992708,
HH20180344,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,1910-048,NA,NA,
HH20180643,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,1910-224,182.2409,0.9987384,
HH20180645,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,1910-241,73.18431,0.8767361,
HH20181139,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,1910-295,45.96978,0.9993866,
HH20180644,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,1910-339,116.9919,0.9722801,
HH20180340,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,,,,
HH20180342,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,,,,
HH20180983,S3,12/6/20,12070,7130,24576,Huairou,HR23,40.75376286,116.6396521,314.239502,Not Yet,Untreated,Untreated,Lianshigou,,,,
