"ptc_key","wave","hh_id","ptc_id","outdoor_temp_idw","outdoor_dew_idw","outdoor_RH"
"PT20180729002",2,"HH20180729","PT2018072900",-1.19820908900306,-13.1195230019178,39.9165513917333
"PT20180729004",4,"HH20180729","PT2018072900",-2.86755444796039,-16.372931787087,34.5528982778357
"PT20180729012",2,"HH20180729","PT2018072901",-1.19820908900306,-13.1195230019178,39.9165513917333
"PT20180730001",1,"HH20180730","PT2018073000",-1.88051934681013,-18.5285360367739,26.790480289483
"PT20180730004",4,"HH20180730","PT2018073000",-2.70990436202235,-16.3922321860537,34.0960854281287
"PT20180730011",1,"HH20180730","PT2018073001",-1.88051934681013,-18.5285360367739,26.790480289483
"PT20180730012",2,"HH20180730","PT2018073001",-1.03941950352746,-13.1362674965443,39.4018247783686
"PT20180731001",1,"HH20180731","PT2018073100",-1.87449365090149,-18.529057244165,26.7774070182596
"PT20180731002",2,"HH20180731","PT2018073100",-1.03409328134883,-13.1368236631566,39.3847028152677
"PT20180731004",4,"HH20180731","PT2018073100",-2.70858628644486,-16.3948768012961,34.0852348957998
"PT20180732001",1,"HH20180732","PT2018073200",-1.90589974013912,-18.5291176119951,26.839287343739
"PT20180732002",2,"HH20180732","PT2018073200",-1.07185154946654,-13.1369185649035,39.493332768119
"PT20180732004",4,"HH20180732","PT2018073200",-2.74561046554395,-16.3929318841779,34.1845134841898
"PT20180733001",1,"HH20180733","PT2018073300",0.74042485888078,-17.5900243309002,23.9628169983834
"PT20180733002",2,"HH20180733","PT2018073300",1.93754336396182,-11.9646778042959,34.9242385599522
"PT20180733004",4,"HH20180733","PT2018073300",0.32113647560976,-15.0607317073171,30.4952940525422
"PT20180734001",1,"HH20180734","PT2018073400",0.74553385888078,-17.5900243309002,23.9539944523224
"PT20180734002",2,"HH20180734","PT2018073400",1.94292536396182,-11.9646778042959,34.9108253717535
"PT20180734004",4,"HH20180734","PT2018073400",0.32645997560976,-15.0607317073171,30.4835547738965
"PT20180735001",1,"HH20180735","PT2018073500",-1.60295222452161,-18.7789737209722,25.6955928844073
"PT20180735011",1,"HH20180735","PT2018073501",-1.60295222452161,-18.7789737209722,25.6955928844073
"PT20180735012",2,"HH20180735","PT2018073501",-1.13587482923228,-12.5540161754319,41.5932590564214
"PT20180736001",1,"HH20180736","PT2018073600",-1.61175053606803,-18.7790033913381,25.712147228014
"PT20180738001",1,"HH20180738","PT2018073800",-1.99471068047903,-18.7726112023214,26.4616515198158
"PT20180738011",1,"HH20180738","PT2018073801",-1.99471068047903,-18.7726112023214,26.4616515198158
"PT20180738012",2,"HH20180738","PT2018073801",-1.53802254436895,-12.5026631925241,43.0156861098207
"PT20180738014",4,"HH20180738","PT2018073801",-3.10696267729765,-16.346948592226,35.249591055043
"PT20180739001",1,"HH20180739","PT2018073900",-1.98150840183582,-18.7725214036998,26.4361118176291
"PT20180739002",2,"HH20180739","PT2018073900",-1.52412513134225,-12.5019390798178,42.9743127741809
"PT20180739004",4,"HH20180739","PT2018073900",-3.09801825195918,-16.3465452926905,35.2273236609389
"PT20180740001",1,"HH20180740","PT2018074000",-2.00319100902468,-18.77245978852,26.4785426781095
"PT20180741001",1,"HH20180741","PT2018074100",-1.99623728990313,-18.7724711380101,26.4649456073293
"PT20180741002",2,"HH20180741","PT2018074100",-1.54510183845007,-12.5018196518655,43.040984419023
"PT20180741004",4,"HH20180741","PT2018074100",-3.11179613792921,-16.3465021236246,35.2635835664621
"PT20180742001",1,"HH20180742","PT2018074200",-1.99417228699168,-18.7724521545122,26.4609596419115
"PT20180742002",2,"HH20180742","PT2018074200",-1.51467331849173,-12.5026551891967,42.9420166826422
"PT20180742004",4,"HH20180742","PT2018074200",-3.1007595113038,-16.3462302419221,35.235434733312
"PT20180743001",1,"HH20180743","PT2018074300",-2.65805931067961,-18.9099514563107,27.4682888766981
"PT20180743002",2,"HH20180743","PT2018074300",-1.96531258711217,-13.6124105011933,40.5739790176719
"PT20180743004",4,"HH20180743","PT2018074300",-3.7628332189781,-16.9333333333333,35.2471893413384
"PT20180744001",1,"HH20180744","PT2018074400",-4.02504165119197,-18.3703654426049,31.8440141404595
"PT20180744002",2,"HH20180744","PT2018074400",-3.13318041459312,-12.9387142505323,46.7254801777902
"PT20180744004",4,"HH20180744","PT2018074400",-4.77570419134945,-16.1674489555461,40.546264526388
"PT20180745001",1,"HH20180745","PT2018074500",-2.36568281067961,-18.9099514563107,26.8800455043724
"PT20180745002",2,"HH20180745","PT2018074500",-1.67190908711217,-13.6124105011933,39.7070041510151
"PT20180745004",4,"HH20180745","PT2018074500",-3.3568497189781,-16.9333333333333,34.1944205250902
"PT20180746001",1,"HH20180746","PT2018074600",-3.16734656681559,-18.4681084999824,29.6205790234895
"PT20180746002",2,"HH20180746","PT2018074600",-2.30393543947094,-13.0608352876682,43.5060478573
"PT20180746012",2,"HH20180746","PT2018074601",-2.30393543947094,-13.0608352876682,43.5060478573
"PT20180747001",1,"HH20180747","PT2018074700",-2.05469169528855,-18.5401356373123,27.1098902090443
"PT20180747002",2,"HH20180747","PT2018074700",-1.23062764455055,-13.1508829065415,39.9098921626853
"PT20180747004",4,"HH20180747","PT2018074700",-2.88320964332651,-16.408606849377,34.49033852361
"PT20180748001",1,"HH20180748","PT2018074800",-2.02921355469943,-18.5398823034901,27.059578737388
"PT20180748002",2,"HH20180748","PT2018074800",-1.18661363220127,-13.1503564725008,39.7831339776414
"PT20180748004",4,"HH20180748","PT2018074800",-2.86132880483699,-16.4082768183083,34.4352865654851
"PT20180749001",1,"HH20180749","PT2018074900",-0.40237264111922,-17.5900243309002,26.0303480443376
"PT20180749004",4,"HH20180749","PT2018074900",-0.82448852439024,-15.0607317073171,33.1427724834954
"PT20180750001",1,"HH20180750","PT2018075000",-0.39762114111922,-17.5900243309002,26.0213506300708
"PT20180750002",2,"HH20180750","PT2018075000",0.778053863961818,-11.9646778042959,37.9524780900714
"PT20180750004",4,"HH20180750","PT2018075000",-0.84229852439024,-15.0607317073171,33.1859015532604
"PT20180751001",1,"HH20180751","PT2018075100",-0.50554714111922,-17.5900243309002,26.2265753607698
"PT20180751002",2,"HH20180751","PT2018075100",0.732072863961818,-11.9646778042959,38.0784562957296
"PT20180751004",4,"HH20180751","PT2018075100",-0.90930702439024,-15.0607317073171,33.3487313266347
"PT20180752001",1,"HH20180752","PT2018075200",-0.49361314111922,-17.5900243309002,26.2037941101909
"PT20180752002",2,"HH20180752","PT2018075200",0.703511863961818,-11.9646778042959,38.1569418628457
"PT20180752004",4,"HH20180752","PT2018075200",-0.91397402439024,-15.0607317073171,33.3601051565655
"PT20180753001",1,"HH20180753","PT2018075300",-0.39751714111922,-17.5900243309002,26.0211537349669
"PT20180753002",2,"HH20180753","PT2018075300",0.799607863961818,-11.9646778042959,37.8935845573091
"PT20180753004",4,"HH20180753","PT2018075300",-0.81876202439024,-15.0607317073171,33.1289183290465
"PT20180754001",1,"HH20180754","PT2018075400",-0.39695164111922,-17.5900243309002,26.0200831468686
"PT20180754002",2,"HH20180754","PT2018075400",0.801265363961818,-11.9646778042959,37.8890598684073
"PT20180754004",4,"HH20180754","PT2018075400",-0.81759852439024,-15.0607317073171,33.126104254777
"PT20180755001",1,"HH20180755","PT2018075500",-0.39759514111922,-17.5900243309002,26.0213014061393
"PT20180755002",2,"HH20180755","PT2018075500",0.798970863961818,-11.9646778042959,37.895323617451
"PT20180755044",4,"HH20180755","PT2018075504",-0.81748802439024,-15.0607317073171,33.1258370101616
"PT20180756001",1,"HH20180756","PT2018075600",-0.39964264111922,-17.5900243309002,26.0251781081204
"PT20180756002",2,"HH20180756","PT2018075600",0.797404363961818,-11.9646778042959,37.8996006638864
"PT20180756004",4,"HH20180756","PT2018075600",-0.81882702439024,-15.0607317073171,33.1290755477473
"PT20180757001",1,"HH20180757","PT2018075700",-0.39656164111922,-17.5900243309002,26.0193448388202
"PT20180757002",2,"HH20180757","PT2018075700",0.800725863961818,-11.9646778042959,37.8905325442224
"PT20180757004",4,"HH20180757","PT2018075700",-0.81748152439024,-15.0607317073171,33.1258212899648
"PT20180758001",1,"HH20180758","PT2018075800",-1.95082973982318,-18.5398944195433,26.9036367382292
"PT20180758002",2,"HH20180758","PT2018075800",-1.16763296153527,-13.1506122656145,39.7270545992337
"PT20180758004",4,"HH20180758","PT2018075800",-2.81131620143803,-16.4084674568198,34.3071193454376
"PT20180759001",1,"HH20180759","PT2018075900",-1.94754946941713,-18.5411026886114,26.8943717400877
"PT20180759002",2,"HH20180759","PT2018075900",-1.11636386448363,-13.1519200042387,39.574036805187
"PT20180759004",4,"HH20180759","PT2018075900",-2.78943646217877,-16.4098595152182,34.247476856037
"PT20180760001",1,"HH20180760","PT2018076000",-1.97239902486198,-18.5413654416684,26.9430717782026
"PT20180760002",2,"HH20180760","PT2018076000",-1.12893830032293,-13.1522941202248,39.6092751216094
"PT20180760004",4,"HH20180760","PT2018076000",-2.78981416453141,-16.4103850788482,34.2469356707511
"PT20180761001",1,"HH20180761","PT2018076100",-1.94165799896845,-18.5423285142908,26.8798970789357
"PT20180761002",2,"HH20180761","PT2018076100",-1.10645401810545,-13.1534879364287,39.5403199535341
"PT20180762001",1,"HH20180762","PT2018076200",-2.38737331067961,-18.9099514563107,26.9232008384176
"PT20180763001",1,"HH20180763","PT2018076300",-3.97654309418835,-18.371817302706,31.7245375545925
"PT20180763004",4,"HH20180763","PT2018076300",-4.73812830646429,-16.1698738425363,40.4233262365292
"PT20180764001",1,"HH20180764","PT2018076400",-4.18791808286072,-18.3573277008638,32.2712552127162
"PT20180764002",2,"HH20180764","PT2018076400",-3.28240496648779,-12.9225419369354,47.3094924720897
"PT20180764004",4,"HH20180764","PT2018076400",-4.91902150444823,-16.1490569647909,41.0501589000922
"PT20180765001",1,"HH20180765","PT2018076500",-4.15673174803919,-18.3564168177392,32.1982755490038
"PT20180765002",2,"HH20180765","PT2018076500",-3.25779287059784,-12.9208042880775,47.2294511718966
"PT20180765004",4,"HH20180765","PT2018076500",-4.92611395083605,-16.1483133995281,41.0747016456924
"PT20180765011",1,"HH20180765","PT2018076501",-4.15673174803919,-18.3564168177392,32.1982755490038
"PT20180766001",1,"HH20180766","PT2018076600",-4.12934757045195,-18.3563226070575,32.1324217208585
"PT20180766002",2,"HH20180766","PT2018076600",-3.2234524704795,-12.9212872268107,47.1069480015307
"PT20180766004",4,"HH20180766","PT2018076600",-4.98234667620897,-16.148999134542,41.2472628654235
"PT20180767001",1,"HH20180767","PT2018076700",-4.15014482639426,-18.3554834603345,32.1849085062346
"PT20180768001",1,"HH20180768","PT2018076800",-4.12541397051837,-18.3567200944443,32.121854156874
"PT20180768002",2,"HH20180768","PT2018076800",-3.22745172492957,-12.9218379744304,47.1188828636933
"PT20180768004",4,"HH20180768","PT2018076800",-4.87818895907702,-16.1484865555807,40.9256891659762
"PT20180769001",1,"HH20180769","PT2018076900",-2.51406481067961,-18.9099514563107,27.1768106330316
"PT20180769002",2,"HH20180769","PT2018076900",-1.83076258711217,-13.6124105011933,40.1738112252466
"PT20180769004",4,"HH20180769","PT2018076900",-3.5124467189781,-16.9333333333333,34.5937154464963
"PT20180770001",1,"HH20180770","PT2018077000",-2.60719681067961,-18.9099514563107,27.364936062347
"PT20180770002",2,"HH20180770","PT2018077000",-1.86974308711217,-13.6124105011933,40.2892902428681
"PT20180770004",4,"HH20180770","PT2018077000",-3.5794747189781,-16.9333333333333,34.7673189128468
"PT20180771001",1,"HH20180771","PT2018077100",-2.78845581067961,-18.9099514563107,27.7352440142579
"PT20180771002",2,"HH20180771","PT2018077100",-2.08718108711217,-13.6124105011933,40.940260774079
"PT20180771004",4,"HH20180771","PT2018077100",-3.7773087189781,-16.9333333333333,35.2853858719035
"PT20180772001",1,"HH20180772","PT2018077200",-2.78402281067961,-18.9099514563107,27.7261212850962
"PT20180772002",2,"HH20180772","PT2018077200",-2.08841608711217,-13.6124105011933,40.9439914062749
"PT20180772004",4,"HH20180772","PT2018077200",-3.7794472189781,-16.9333333333333,35.2910326363378
"PT20180773001",1,"HH20180773","PT2018077300",-2.92713981067961,-18.9099514563107,28.0223364293688
"PT20180773002",2,"HH20180773","PT2018077300",-2.23665508711217,-13.6124105011933,41.394544387315
"PT20180773044",4,"HH20180773","PT2018077304",-3.9217972189781,-16.9333333333333,35.669180296285
"PT20180774001",1,"HH20180774","PT2018077400",-3.00187681067961,-18.9099514563107,28.1784202727345
"PT20180774002",2,"HH20180774","PT2018077400",-2.29978958711217,-13.6124105011933,41.5881058941505
"PT20180775001",1,"HH20180775","PT2018077500",-2.36091109553588,-18.4945568359773,27.8375927272386
"PT20180775002",2,"HH20180775","PT2018077500",-1.50755159772209,-13.0938521013682,40.9174250800167
"PT20180775004",4,"HH20180775","PT2018077500",-3.17957593554631,-16.3439173433782,35.4495771740167
"PT20180776001",1,"HH20180776","PT2018077600",-2.42045181067961,-18.9099514563107,26.9891621574321
"PT20180776002",2,"HH20180776","PT2018077600",-1.72643108711217,-13.6124105011933,39.8665388585061
"PT20180776004",4,"HH20180776","PT2018077600",-3.4420257189781,-16.9333333333333,34.41236159096
"PT20180777001",1,"HH20180777","PT2018077700",-2.2087366941865,-18.5028634617468,27.5068662114045
"PT20180777002",2,"HH20180777","PT2018077700",-1.27759629159704,-13.1054409122693,40.1952266681332
"PT20180777004",4,"HH20180777","PT2018077700",-2.99341064589508,-16.3555975827687,34.9279596319
"PT20180778001",1,"HH20180778","PT2018077800",-2.93719531067961,-18.9099514563107,28.0432806637397
"PT20180778002",2,"HH20180778","PT2018077800",-2.24170558711217,-13.6124105011933,41.4099915764095
"PT20180778004",4,"HH20180778","PT2018077800",-3.9417327189781,-16.9333333333333,35.7224968975024
"PT20180779001",1,"HH20180779","PT2018077900",-2.35655031067961,-18.9099514563107,26.8618985416373
"PT20180779002",2,"HH20180779","PT2018077900",-1.65671208711217,-13.6124105011933,39.6626634849611
"PT20180779004",4,"HH20180779","PT2018077900",-3.3439797189781,-16.9333333333333,34.1616235346312
"PT20180780001",1,"HH20180780","PT2018078000",-1.87870671461028,-18.5295833520165,26.7845197725137
"PT20180780002",2,"HH20180780","PT2018078000",-1.03905964017185,-13.1374975006462,39.3968602592327
"PT20180780044",4,"HH20180780","PT2018078004",-2.71075462318377,-16.3937289075846,34.0939800275916
"PT20180781001",1,"HH20180781","PT2018078100",-1.88168431573236,-18.5294934223185,26.7905993460273
"PT20180781002",2,"HH20180781","PT2018078100",-1.03955878533996,-13.1373065409245,39.3989083633061
"PT20180781004",4,"HH20180781","PT2018078100",-2.71011340175554,-16.3931826087184,34.0939118340443
"PT20180782001",1,"HH20180782","PT2018078200",-2.49161381067961,-18.9099514563107,27.131675387135
"PT20180782002",2,"HH20180782","PT2018078200",-1.04221606809821,-13.1374752025084,39.4060282166533
"PT20180782004",4,"HH20180782","PT2018078200",-3.4898332189781,-16.9333333333333,34.5353637637044
"PT20180783001",1,"HH20180783","PT2018078300",-2.26026980215588,-18.5021745266074,27.6133952760151
"PT20180783002",2,"HH20180783","PT2018078300",-1.40980539022232,-13.1033616551037,40.593634748014
"PT20180783004",4,"HH20180783","PT2018078300",-3.07387256348734,-16.3546696080526,35.1402941069731
"PT20180784001",1,"HH20180784","PT2018078400",-2.10652090051147,-18.5075533617064,27.2892052122384
"PT20180784002",2,"HH20180784","PT2018078400",-1.26348128418022,-13.1097406905468,40.1396842695406
"PT20180784004",4,"HH20180784","PT2018078400",-2.93283443154384,-16.3620745866967,34.7522969323899
"PT20180785001",1,"HH20180785","PT2018078500",-2.14467621585845,-18.506219445803,27.3692623766921
"PT20180785002",2,"HH20180785","PT2018078500",-1.30154582398328,-13.1081747886738,40.2569281719062
"PT20180785004",4,"HH20180785","PT2018078500",-2.96432371302324,-16.360803025583,34.8374053358585
"PT20180787001",1,"HH20180787","PT2018078700",-2.51615131067961,-18.9099514563107,27.1810095496538
"PT20180787002",2,"HH20180787","PT2018078700",-1.82066158711217,-13.6124105011933,40.1439473089355
"PT20180787004",4,"HH20180787","PT2018078700",-3.5357362189781,-16.9333333333333,34.6539260805746
"PT20180788001",1,"HH20180788","PT2018078800",-2.49253681067961,-18.9099514563107,27.133529331957
"PT20180788002",2,"HH20180788","PT2018078800",-1.80048558711217,-13.6124105011933,40.0843702591828
"PT20180788004",4,"HH20180788","PT2018078800",-3.4787442189781,-16.9333333333333,34.5067897982018
"PT20180789001",1,"HH20180789","PT2018078900",-1.88695956880024,-18.5297256707941,26.8004820812945
"PT20180789002",2,"HH20180789","PT2018078900",-1.04287234588189,-13.1379875002477,39.4062837615847
"PT20180789004",4,"HH20180789","PT2018078900",-2.7154530620669,-16.3939244928426,34.1053063098565
"PT20180790001",1,"HH20180790","PT2018079000",-1.87781750702167,-18.5291613563695,26.7837261532997
"PT20180790002",2,"HH20180790","PT2018079000",-1.03405313747776,-13.1367609473147,39.3847873575032
"PT20180790004",4,"HH20180790","PT2018079000",-2.71032638239084,-16.3933550429447,34.0939601230695
"PT20180791001",1,"HH20180791","PT2018079100",-2.46884431067961,-18.9099514563107,27.0859849778677
"PT20180791002",2,"HH20180791","PT2018079100",-1.76830408711217,-13.6124105011933,39.9895460534224
"PT20180791004",4,"HH20180791","PT2018079100",-3.4674472189781,-16.9333333333333,34.4777068889594
"PT20180792001",1,"HH20180792","PT2018079200",-2.36961531067961,-18.9099514563107,26.8878638769892
"PT20180792002",2,"HH20180792","PT2018079200",-1.65194758711217,-13.6124105011933,39.6487733309307
"PT20180792004",4,"HH20180792","PT2018079200",-3.3437912189781,-16.9333333333333,34.1611434346389
"PT20180793001",1,"HH20180793","PT2018079300",-2.33146681067961,-18.9099514563107,26.8121258253754
"PT20180793002",2,"HH20180793","PT2018079300",-1.64688408711217,-13.6124105011933,39.6340174217585
"PT20180793004",4,"HH20180793","PT2018079300",-3.3477497189781,-16.9333333333333,34.1712271101613
"PT20180794001",1,"HH20180794","PT2018079400",-2.38064581067961,-18.9099514563107,26.9098075913144
"PT20180794002",2,"HH20180794","PT2018079400",-1.67409308711217,-13.6124105011933,39.7133809940541
"PT20180794004",4,"HH20180794","PT2018079400",-3.3660407189781,-16.9333333333333,34.2178636430152
"PT20180795001",1,"HH20180795","PT2018079500",-4.0204521178977,-18.3710136909771,31.8313065216044
"PT20180795002",2,"HH20180795","PT2018079500",-3.1204483264298,-12.9398887988092,46.6767910972214
"PT20180795004",4,"HH20180795","PT2018079500",-4.77074047661952,-16.1687974801957,40.5265330730363
"PT20180796001",1,"HH20180796","PT2018079600",-3.97210927110195,-18.3725310475751,31.7120758404933
"PT20180796004",4,"HH20180796","PT2018079600",-4.7316816367886,-16.1706007437279,40.4012302469368
"PT20180797001",1,"HH20180797","PT2018079700",-4.00193678638394,-18.3720337243948,31.7843988943731
"PT20180797002",2,"HH20180797","PT2018079700",-3.1062189777167,-12.9383592072995,46.6331639905008
"PT20180797004",4,"HH20180797","PT2018079700",-4.76605958352565,-16.1698880858569,40.5085456847564
"PT20180798001",1,"HH20180798","PT2018079800",-4.18729717609068,-18.356656439361,32.2715888429131
"PT20180798002",2,"HH20180798","PT2018079800",-3.27604638532299,-12.9217020193951,47.2902946510317
"PT20180798004",4,"HH20180798","PT2018079800",-4.93448518656455,-16.1483402576477,41.1005966665887
"PT20180799001",1,"HH20180799","PT2018079900",-2.59554881067961,-18.9099514563107,27.3413281925394
"PT20180799012",2,"HH20180799","PT2018079901",-1.90646158711217,-13.6124105011933,40.3984060084144
"PT20180800001",1,"HH20180800","PT2018080000",-1.6033220638352,-18.7788337338977,25.6965976208589
"PT20180800002",2,"HH20180800","PT2018080000",-1.13525442707799,-12.5530211945927,41.5947071335916
"PT20180800004",4,"HH20180800","PT2018080000",-2.70474342787814,-16.3735247748803,34.1362436078438
"PT20180802001",1,"HH20180802","PT2018080200",-1.61393477179202,-18.7786715284199,25.717001815623
"PT20180802002",2,"HH20180802","PT2018080200",-1.15559319469629,-12.5514528006428,41.6619539769669
"PT20180802004",4,"HH20180802","PT2018080200",-2.72360721166261,-16.3727603870472,34.1862141379867
"PT20180804001",1,"HH20180804","PT2018080400",-1.97297093266055,-18.7727824656994,26.4188927096613
"PT20180804002",2,"HH20180804","PT2018080400",-1.51999302843231,-12.5042005863495,42.9534444436954
"PT20180804004",4,"HH20180804","PT2018080400",-3.08287089174774,-16.347747928768,35.1841194236885
"PT20180805001",1,"HH20180805","PT2018080500",-1.98480208657927,-18.7725098746726,26.4425572678922
"PT20180805002",2,"HH20180805","PT2018080500",-1.5245173535302,-12.5022506414413,42.9744714606736
"PT20180805004",4,"HH20180805","PT2018080500",-3.09634353657871,-16.3467316073155,35.2223874510634
"PT20180806001",1,"HH20180806","PT2018080600",-2.00109931201477,-18.7724645939499,26.4744486891716
"PT20180806002",2,"HH20180806","PT2018080600",-1.53532281957251,-12.5011633989561,43.012356783027
"PT20180806004",4,"HH20180806","PT2018080600",-3.10348567484344,-16.3462615262489,35.242490836933
"PT20180808001",1,"HH20180808","PT2018080800",-2.20509951125593,-18.7696139231895,26.8825162318318
"PT20180808002",2,"HH20180808","PT2018080800",-1.71319921774314,-12.4780610941742,43.6595829061849
"PT20180808004",4,"HH20180808","PT2018080800",-3.31724518661148,-16.3341241365113,35.8442631610013
"PT20180809001",1,"HH20180809","PT2018080900",-2.25182568600142,-18.7689405224156,26.9770096369556
"PT20180809002",2,"HH20180809","PT2018080900",-1.80295523717189,-12.4730798584915,43.9665180905865
"PT20180809012",2,"HH20180809","PT2018080901",-1.80295523717189,-12.4730798584915,43.9665180905865
"PT20180809014",4,"HH20180809","PT2018080901",-3.36973041507117,-16.3312764849772,35.9933414912198
"PT20180810001",1,"HH20180810","PT2018081000",-1.95704166182069,-18.7725255227335,26.3884704222348
"PT20180810002",2,"HH20180810","PT2018081000",-1.49563450621618,-12.5018468617658,42.8848222785864
"PT20180810004",4,"HH20180810","PT2018081000",-3.05631958902066,-16.3464131474007,35.118604822972
"PT20180811001",1,"HH20180811","PT2018081100",-1.98653613527014,-18.7724984679222,26.4459633707308
"PT20180811002",2,"HH20180811","PT2018081100",-1.52640773856918,-12.5017341272839,42.9822271489868
"PT20180811004",4,"HH20180811","PT2018081100",-3.09819077512472,-16.3464484713358,35.2280601612513
"PT20180814001",1,"HH20180814","PT2018081400",-2.2270842681226,-18.7805380296377,26.9011626892661
"PT20180814002",2,"HH20180814","PT2018081400",-1.73558341620262,-12.566868397403,43.4195775823793
"PT20180814044",4,"HH20180814","PT2018081404",-3.32199604368868,-16.3808460014522,35.7175731737949
"PT20180815001",1,"HH20180815","PT2018081500",-2.11611727471404,-18.7810690384445,26.6804560912832
"PT20180815002",2,"HH20180815","PT2018081500",-1.64634724043494,-12.5709998874642,43.1212081597139
"PT20180815004",4,"HH20180815","PT2018081500",-3.22235752142805,-16.3830918877453,35.4467405525517
"PT20180816001",1,"HH20180816","PT2018081600",-2.11168329858,-18.7809551513443,26.6719860104473
"PT20180816002",2,"HH20180816","PT2018081600",-1.64993205437786,-12.5701727981099,43.1354504261827
"PT20180819001",1,"HH20180819","PT2018081900",-2.12142608438837,-18.7809985879888,26.6910714491181
"PT20180820001",1,"HH20180820","PT2018082000",-1.96771484769519,-18.7782494028406,26.3963659441013
"PT20180820002",2,"HH20180820","PT2018082000",-1.52577380310399,-12.548688623694,42.817845790935
"PT20180820004",4,"HH20180820","PT2018082000",-3.09742532515255,-16.3709361070534,35.1542177424746
"PT20180821001",1,"HH20180821","PT2018082100",-1.96962585210928,-18.7783258383633,26.399912442138
"PT20180821002",2,"HH20180821","PT2018082100",-1.56296856076233,-12.547978682638,42.9374389906615
"PT20180821004",4,"HH20180821","PT2018082100",-3.13552411575752,-16.3709147174939,35.2540886747184
"PT20180822001",1,"HH20180822","PT2018082200",-1.9903551514585,-18.7783173716049,26.440303067136
"PT20180822002",2,"HH20180822","PT2018082200",-1.51995266660623,-12.5486648822607,42.7996277353748
"PT20180822004",4,"HH20180822","PT2018082200",-3.09331588748895,-16.3712707743762,35.1424904032381
"PT20180823001",1,"HH20180823","PT2018082300",-1.62494204708239,-18.7785720046783,25.7380329646513
"PT20180823002",2,"HH20180823","PT2018082300",-1.13245017662041,-12.5536822177597,41.5839532697334
"PT20180823004",4,"HH20180823","PT2018082300",-2.72964939073795,-16.3724042319127,34.2025544652441
"PT20180824001",1,"HH20180824","PT2018082400",-1.60282468090345,-18.7788850092342,25.6955462019757
"PT20180824002",2,"HH20180824","PT2018082400",-1.14162660380689,-12.5532900231829,41.6132120180178
"PT20180824004",4,"HH20180824","PT2018082400",-2.71142391456954,-16.3737294685327,34.1525774383421
"PT20180825001",1,"HH20180825","PT2018082500",-1.62718547768591,-18.7786028909526,25.7422095451264
"PT20180825002",2,"HH20180825","PT2018082500",-1.13199596800453,-12.5537298206793,41.5824111085423
"PT20180825004",4,"HH20180825","PT2018082500",-2.72787176349594,-16.3725148262925,34.1977296289997
"PT20180826001",1,"HH20180826","PT2018082600",-1.62957788176432,-18.7788541671285,25.7461855106907
"PT20180826002",2,"HH20180826","PT2018082600",-1.16899300664611,-12.5531718730931,41.6970684583274
"PT20180826004",4,"HH20180826","PT2018082600",-2.74614733324168,-16.3736653934407,34.2408376976547
"PT20180834001",1,"HH20180834","PT2018083400",-1.90470264948793,-18.7771374309543,26.2765732341675
"PT20180834002",2,"HH20180834","PT2018083400",-1.44350760231077,-12.5391260999147,42.592856575138
"PT20180834004",4,"HH20180834","PT2018083400",-3.01531277517024,-16.36624042412,34.9538538676885
"PT20180835001",1,"HH20180835","PT2018083500",-1.90828279597272,-18.777289844288,26.2831634060713
"PT20180835002",2,"HH20180835","PT2018083500",-1.44284950427543,-12.5403463180573,42.5866097163127
"PT20180839001",1,"HH20180839","PT2018083900",-1.90846721444331,-18.777133421092,26.2838706717634
"PT20180839002",2,"HH20180839","PT2018083900",-1.44196783529124,-12.539215757784,42.5877360124645
"PT20180839004",4,"HH20180839","PT2018083900",-3.01431363857485,-16.3663999329474,34.9507925334999
"PT20180840001",1,"HH20180840","PT2018084000",-1.8995901881471,-18.7772039667553,26.2665299007067
"PT20180840002",2,"HH20180840","PT2018084000",-1.43491634205201,-12.5397740017864,42.563787925459
"PT20180840014",4,"HH20180840","PT2018084001",-3.00525639708747,-16.3666411203705,34.9265624106508
"PT20180841001",1,"HH20180841","PT2018084100",-1.89786063778007,-18.7772037818464,26.2631839592013
"PT20180842001",1,"HH20180842","PT2018084200",-1.90570211028066,-18.7772941495597,26.2781572802661
"PT20180842002",2,"HH20180842","PT2018084200",-1.44550868874196,-12.5405205316898,42.5943231777334
"PT20180842004",4,"HH20180842","PT2018084200",-3.0200246191689,-16.367031031688,34.9637972580887
"PT20180842012",2,"HH20180842","PT2018084201",-1.44550868874196,-12.5405205316898,42.5943231777334
"PT20180843001",1,"HH20180843","PT2018084300",-1.91087801369739,-18.7772227226776,26.2883393830582
"PT20180843004",4,"HH20180843","PT2018084300",-3.01506565976902,-16.3667594839802,34.9516991273366
"PT20180844001",1,"HH20180844","PT2018084400",-1.98999490151882,-18.7783098962081,26.4396177059438
"PT20180844002",2,"HH20180844","PT2018084400",-1.52557663448038,-12.5487593379961,42.8169816760869
"PT20180844044",4,"HH20180844","PT2018084404",-3.101520857656,-16.371352602885,35.1637107347023
"PT20180845001",1,"HH20180845","PT2018084500",-1.99235243837296,-18.7783288911099,26.4441705873721
"PT20180845002",2,"HH20180845","PT2018084500",-1.52572262005678,-12.5488637022834,42.8170804108688
"PT20180845004",4,"HH20180845","PT2018084500",-3.09655222652362,-16.3713603300605,35.1506909053944
"PT20180846001",1,"HH20180846","PT2018084600",-1.98311901500698,-18.778294983503,26.4262528379957
"PT20180846002",2,"HH20180846","PT2018084600",-1.53318503077312,-12.5483995849917,42.8421556027053
