hh_id,ptc_id,wave,wealth_index
HH20180434,PT2018043400,2,-7.701371965493122
HH20180616,PT2018061600,2,3.8341612804509313
HH20180618,PT2018061800,2,-0.3536328508871755
HH20180620,PT2018062000,2,0.17144652054578294
HH20180681,PT2018068101,2,-0.7025432835557193
HH20180682,PT2018068200,2,-5.485739070848493
HH20180683,PT2018068300,2,0.39819536978315356
HH20180684,PT2018068400,2,4.51338037273902
HH20180685,PT2018068500,2,-4.691298498378738
HH20181123,PT2018112300,2,-3.5628949488677906
HH20181124,PT2018112400,2,-3.4669901568445938
HH20181125,PT2018112500,2,-2.978311364212008
HH20181126,PT2018112600,2,1.5524321416276732
HH20190104,PT2019010400,2,-7.625977083062865
HH20190120,PT2019012000,2,2.6079603569620433
HH20190172,PT2019017200,2,0.9763188373134233
HH20180624,PT2018062400,2,-0.7000553195861295
HH20180634,PT2018063400,2,-3.188113696865219
HH20180695,PT2018069500,2,3.0220931308591368
HH20180696,PT2018069600,2,-9.898036628146201
HH20180877,PT2018087700,2,-5.976778190544125
HH20180878,PT2018087800,2,-2.3229437854878787
HH20180937,PT2018093700,2,-0.39260965388692537
HH20180941,PT2018094100,2,0.4069592443239217
HH20180942,PT2018094200,2,-1.7580969092748797
HH20180947,PT2018094700,2,-1.297033306429097
HH20180949,PT2018094900,2,4.673943392159341
HH20181077,PT2018107700,2,9.528451474637176
HH20190183,PT2019018300,2,-6.134031326390662
HH20190235,PT2019023500,2,-0.5407756669296693
HH20190243,PT2019024300,2,-0.9767391796068943
HH20190252,PT2019025200,2,-0.7421752479878878
HH20190260,PT2019026000,2,6.1379816201319874
HH20190291,PT2019029100,2,-2.274932016684654
HH20180511,PT2018051100,2,-3.417044957535205
HH20180512,PT2018051201,2,-1.9914532664370865
HH20180533,PT2018053300,2,2.095708556650667
HH20180860,PT2018086000,2,6.028730259210382
HH20180861,PT2018086100,2,-4.290891336860539
HH20180862,PT2018086200,2,-4.207893599845805
HH20180959,PT2018095900,2,-5.937178843680892
HH20190144,PT2019014400,2,-2.6867442235041286
HH20190171,PT2019017100,2,1.2240245251783772
HH20190190,PT2019019000,2,-4.258897247471465
HH20190198,PT2019019800,2,-3.7883979522425957
HH20190215,PT2019021500,2,-2.910993436620257
HH20190271,PT2019027100,2,-3.5435421183447695
HH20190272,PT2019027200,2,-3.253832154552398
HH20190279,PT2019027900,2,-4.36447207060959
HH20190280,PT2019028000,2,1.817913353140834
HH20180627,PT2018062700,2,-1.7644371416753062
HH20180628,PT2018062800,2,-3.9616291882415684
HH20180630,PT2018063000,2,3.8741625874754835
HH20180631,PT2018063100,2,-0.3130772798790231
HH20180692,PT2018069200,2,0.7368488717495321
HH20180738,PT2018073801,2,-1.1049763242384174
HH20180739,PT2018073900,2,-0.5841511082747174
HH20180741,PT2018074100,2,-7.839279211388923
HH20180742,PT2018074200,2,2.527068492280779
HH20180804,PT2018080400,2,2.644547213736781
HH20180805,PT2018080500,2,-2.0691424260726667
HH20180806,PT2018080600,2,-2.8954484061141454
HH20180810,PT2018081000,2,-8.262145641163823
HH20180811,PT2018081100,2,1.3837619629524287
HH20181129,PT2018112900,2,-0.2498593829831023
HH20181130,PT2018113000,2,1.0865510117592592
HH20190103,PT2019010300,2,0.1756830226888399
HH20190167,PT2019016700,2,0.8804762773409713
HH20190192,PT2019019200,2,-2.822528542528951
HH20190249,PT2019024900,2,-3.0935897640608228
HH20180510,PT2018051001,2,-8.723520762488679
HH20180519,PT2018051900,2,1.193437251580639
HH20180545,PT2018054500,2,0.6768990675896409
HH20180546,PT2018054600,2,1.1454427723573508
HH20180547,PT2018054700,2,-1.6040509769983005
HH20180686,PT2018068600,2,3.5394979222842937
HH20180687,PT2018068700,2,-3.1844340298846934
HH20180688,PT2018068800,2,0.8429564391143097
HH20180689,PT2018068900,2,0.3036356660609396
HH20180690,PT2018069000,2,1.2661652534725094
HH20180691,PT2018069100,2,-0.2791768400075991
HH20180847,PT2018084700,2,-2.601229326426543
HH20180850,PT2018085000,2,0.23779173126161587
HH20180851,PT2018085100,2,0.9700011668094073
HH20180852,PT2018085200,2,-0.2830839065081803
HH20180953,PT2018095300,2,-3.8080771891000387
HH20180957,PT2018095700,2,3.8192879863469043
HH20190134,PT2019013400,2,-1.1925525872680616
HH20190207,PT2019020700,2,-2.047624891257518
HH20190259,PT2019025900,2,3.968307602322119
HH20180525,PT2018052500,2,-4.396035969430854
HH20180526,PT2018052600,2,-8.204024028836526
HH20180621,PT2018062100,2,-0.26181253330519694
HH20180622,PT2018062200,2,4.503862906732694
HH20180820,PT2018082000,2,-2.532004732522908
HH20180821,PT2018082100,2,-8.604122732313158
HH20180822,PT2018082200,2,-0.2644718351807413
HH20180844,PT2018084400,2,6.958047658595699
HH20180846,PT2018084600,2,-5.359790243114939
HH20180874,PT2018087400,2,1.1984150063212617
HH20180875,PT2018087500,2,1.4554263200165816
HH20181132,PT2018113200,2,-1.5879863152598095
HH20190111,PT2019011100,2,-5.115672067573642
HH20190119,PT2019011900,2,0.4258652959399416
HH20190127,PT2019012700,2,1.1507620282622613
HH20190143,PT2019014300,2,-4.452188597489638
HH20190175,PT2019017500,2,5.305497188256191
HH20190203,PT2019020300,2,-0.06789834206857007
HH20190212,PT2019021200,2,-3.5048105819763755
HH20190233,PT2019023300,2,2.88853952098497
HH20180514,PT2018051400,2,-6.024546932182601
HH20180522,PT2018052200,2,-0.8686112791068601
HH20180626,PT2018062601,2,3.3019242486709612
HH20180694,PT2018069400,2,-2.7928625138022447
HH20180814,PT2018081400,2,0.37410571063204984
HH20180815,PT2018081500,2,6.39675452452112
HH20180816,PT2018081600,2,6.999361617644983
HH20180872,PT2018087200,2,-4.415068094400154
HH20180873,PT2018087300,2,-3.410550604403055
HH20180964,PT2018096401,2,2.949717242877394
HH20181131,PT2018113100,2,-1.5312667271418525
HH20190102,PT2019010200,2,-1.4092275198014375
HH20190152,PT2019015200,2,-0.16173327649722352
HH20190160,PT2019016000,2,-4.638942785935406
HH20190164,PT2019016400,2,-8.732807658954995
HH20190174,PT2019017400,2,-0.16911762782662346
HH20190229,PT2019022900,2,-0.8671421386484119
HH20190251,PT2019025100,2,-2.805302520366227
HH20190269,PT2019026900,2,-6.467629672510202
HH20190296,PT2019029600,2,-4.5162219085323265
HH20180528,PT2018052800,2,-3.9946130842301626
HH20180529,PT2018052900,2,-2.9059056042330167
HH20180530,PT2018053000,2,2.708933484431491
HH20180534,PT2018053400,2,-1.3622091932817546
HH20180535,PT2018053501,2,-0.23093169450446782
HH20180697,PT2018069700,2,-6.665073758304898
HH20180834,PT2018083400,2,-6.578741321014189
HH20180835,PT2018083500,2,-3.7000488094693926
HH20180839,PT2018083900,2,-1.1747851288419315
HH20180840,PT2018084000,2,0.9159809547753759
HH20180842,PT2018084200,2,-2.3451513640131374
HH20180864,PT2018086400,2,-1.8645321445106642
HH20180866,PT2018086600,2,0.13062846827321728
HH20180943,PT2018094300,2,2.5853372169749322
HH20180951,PT2018095100,2,-5.795318622959179
HH20190117,PT2019011700,2,-0.42204050803372306
HH20190118,PT2019011800,2,4.036944517661855
HH20190126,PT2019012600,2,3.005198538293452
HH20190150,PT2019015000,2,1.7029563399120262
HH20190166,PT2019016600,2,-4.331158061463652
HH20180507,PT2018050700,2,-2.18717938342873
HH20180508,PT2018050800,2,-0.6676279641621383
HH20180509,PT2018050900,2,2.4761247540813796
HH20180735,PT2018073501,2,2.619039382618263
HH20180800,PT2018080000,2,-1.0170190609556353
HH20180802,PT2018080200,2,2.305433409299423
HH20180823,PT2018082300,2,-3.201775472312199
HH20180824,PT2018082400,2,-2.153869318786878
HH20180825,PT2018082500,2,5.907010581551374
HH20180826,PT2018082600,2,-0.8061232204706625
HH20180888,PT2018088800,2,-4.139872520445663
HH20180890,PT2018089000,2,5.247911576613849
HH20180899,PT2018089900,2,-0.9788637288972915
HH20180930,PT2018093000,2,0.7420930849731607
HH20180931,PT2018093100,2,3.700237617240272
HH20180933,PT2018093300,2,6.006474946159021
HH20190136,PT2019013600,2,7.966615005022777
HH20190206,PT2019020600,2,5.33468388364088
HH20190214,PT2019021400,2,12.484005857448272
HH20180539,PT2018053900,2,-0.386820678429231
HH20180541,PT2018054100,2,-1.6953918182140244
HH20180542,PT2018054200,2,3.1348068147390586
HH20180543,PT2018054300,2,3.9265344445218235
HH20180637,PT2018063700,2,9.474243684125017
HH20180638,PT2018063800,2,-3.557568794589971
HH20180639,PT2018063900,2,-9.178470494363301
HH20180700,PT2018070000,2,-0.37810364786969536
HH20180808,PT2018080800,2,-1.9014877013478075
HH20180809,PT2018080900,2,-2.2258335128401296
HH20180855,PT2018085500,2,2.03666323006935
HH20180856,PT2018085600,2,-2.8553643896782064
HH20180857,PT2018085700,2,-2.482473184721048
HH20180858,PT2018085800,2,-0.43618609567456507
HH20180935,PT2018093500,2,-0.5484101454021011
HH20180936,PT2018093600,2,2.815059592370415
HH20180940,PT2018094000,2,-3.878972375864216
HH20180958,PT2018095800,2,2.0380181421848174
HH20190222,PT2019022200,2,-0.24598832642613175
HH20190277,PT2019027700,2,1.3872064377263165
HH20180385,PT2018038500,2,-2.356341216546138
HH20180389,PT2018038900,2,-3.260998804565794
HH20180397,PT2018039700,2,-3.0839493275547794
HH20180398,PT2018039800,2,-0.4095283122622754
HH20180399,PT2018039900,2,0.07269818895046291
HH20180633,PT2018063300,2,-0.6674909380750336
HH20180854,PT2018085400,2,-3.2427475084101554
HH20180876,PT2018087600,2,3.6461927111347214
HH20181190,PT2018119000,2,2.0451984268930836
HH20181191,PT2018119100,2,-1.492774537346515
HH20181195,PT2018119500,2,3.4313480963282563
HH20181200,PT2018120000,2,0.7997941090234552
HH20190125,PT2019012500,2,-8.718797404530283
HH20190128,PT2019012800,2,-4.32658120238962
HH20190142,PT2019014200,2,-1.190358623160084
HH20190173,PT2019017300,2,-3.7353983823135977
HH20190186,PT2019018600,2,0.3250309168931478
HH20190197,PT2019019700,2,-3.1058087828232424
HH20190202,PT2019020200,2,-0.34336397564881826
HH20190246,PT2019024600,2,3.081473055430537
HH20180328,PT2018032800,2,-1.5696582150672715
HH20180329,PT2018032900,2,1.4366164368078536
HH20180330,PT2018033000,2,-0.7940126992666111
HH20180367,PT2018036700,2,4.090624992423539
HH20180369,PT2018036901,2,0.6765031481433988
HH20180370,PT2018037000,2,-1.392129327692554
HH20180590,PT2018059000,2,-2.7525030540321636
HH20180655,PT2018065500,2,-2.616416919226032
HH20180656,PT2018065600,2,7.837936947251651
HH20180657,PT2018065701,2,-1.0093949188030746
HH20180997,PT2018099700,2,-3.1345285299519885
HH20181071,PT2018107100,2,-2.033569154305258
HH20190124,PT2019012400,2,9.688422679955888
HH20190213,PT2019021300,2,1.0149536646922985
HH20190230,PT2019023000,2,5.170729563462479
HH20190247,PT2019024700,2,-2.6385893095804356
HH20190285,PT2019028500,2,-0.8171093112255596
HH20190288,PT2019028800,2,3.7774896194111682
HH20180451,PT2018045100,2,0.5144260199181916
HH20180452,PT2018045200,2,-3.5007940014971735
HH20180453,PT2018045300,2,3.6160176494900442
HH20180548,PT2018054800,2,-0.8123714692764177
HH20180550,PT2018055000,2,5.862890822737815
HH20180551,PT2018055100,2,-2.7581731098545665
HH20180733,PT2018073300,2,-7.641310690514887
HH20180734,PT2018073400,2,-0.4868780135380923
HH20180962,PT2018096200,2,1.6373783058221596
HH20180966,PT2018096600,2,-0.3212454943704264
HH20180967,PT2018096701,2,-4.026842242082605
HH20181156,PT2018115600,2,0.3439158743206314
HH20181161,PT2018116100,2,3.3934597796355477
HH20181167,PT2018116700,2,-1.710409667038441
HH20181168,PT2018116800,2,3.4566690336495487
HH20181169,PT2018116900,2,2.6701539033741817
HH20181197,PT2018119700,2,2.774003980667666
HH20181199,PT2018119900,2,0.21002219188661728
HH20190221,PT2019022100,2,10.248891394548306
HH20180415,PT2018041500,2,-1.5734644695273792
HH20180416,PT2018041600,2,-1.360426522578795
HH20180417,PT2018041700,2,-0.10063150142102022
HH20180418,PT2018041800,2,0.7934079558958285
HH20180419,PT2018041900,2,1.0781133727157588
HH20180565,PT2018056500,2,4.502962910694589
HH20180566,PT2018056600,2,4.425801920129514
HH20180567,PT2018056700,2,6.279820809885166
HH20180568,PT2018056800,2,-0.21053466855137304
HH20180569,PT2018056900,2,5.71050430755615
HH20180603,PT2018060300,2,3.167841334255927
HH20180605,PT2018060500,2,2.5499835519976752
HH20180606,PT2018060600,2,0.6250766352802558
HH20180608,PT2018060800,2,2.057859008272915
HH20180671,PT2018067100,2,-1.4950484105787691
HH20180672,PT2018067200,2,-2.294248117126954
HH20180673,PT2018067300,2,1.0557011634020743
HH20180675,PT2018067500,2,0.40546402853433167
HH20190295,PT2019029500,2,4.630478385268667
HH20180380,PT2018038000,2,-9.481269512116556
HH20180455,PT2018045500,2,4.867477994388525
HH20180553,PT2018055300,2,-0.1582199174390878
HH20180554,PT2018055400,2,-8.881601866617496
HH20180555,PT2018055500,2,1.2545439296784802
HH20180556,PT2018055600,2,0.6856193758535604
HH20180557,PT2018055700,2,3.2653058934941583
HH20180894,PT2018089400,2,-5.742258437965907
HH20180895,PT2018089500,2,-1.7443215872128555
HH20180897,PT2018089700,2,1.0481996030102319
HH20180924,PT2018092400,2,-3.7942196325745647
HH20180926,PT2018092600,2,-2.3596570872802856
HH20180927,PT2018092700,2,-3.1286212750542113
HH20180928,PT2018092800,2,-4.609271711428459
HH20180929,PT2018092900,2,2.0941894506934715
HH20181157,PT2018115700,2,-0.3733771567421527
HH20181162,PT2018116200,2,0.9050030676484749
HH20190146,PT2019014600,2,-1.5952982920313314
HH20190270,PT2019027000,2,-2.22669278581357
HH20190287,PT2019028700,2,-2.2951796956216666
HH20180378,PT2018037800,2,10.946387211166497
HH20180379,PT2018037901,2,8.256208376299423
HH20180422,PT2018042200,2,-1.042709905174315
HH20180423,PT2018042301,2,-0.9945598186575565
HH20180424,PT2018042400,2,-2.1730098201345247
HH20180454,PT2018045400,2,5.688697411774793
HH20180456,PT2018045600,2,2.213517637127614
HH20180457,PT2018045700,2,-4.510752067894329
HH20180458,PT2018045800,2,-6.675809703476798
HH20180669,PT2018066900,2,6.546473439098651
HH20180921,PT2018092100,2,13.164958840391794
HH20180922,PT2018092200,2,0.7697615426280715
HH20180923,PT2018092300,2,6.502460511338114
HH20181163,PT2018116300,2,3.845592815001531
HH20181164,PT2018116400,2,-10.830170158944997
HH20181165,PT2018116501,2,5.310060734658264
HH20190101,PT2019010100,2,4.856360404871551
HH20190191,PT2019019100,2,4.0568111639083595
HH20190205,PT2019020500,2,1.5445509618486073
HH20180357,PT2018035700,2,1.183569138573968
HH20180358,PT2018035801,2,0.40838625440810294
HH20180359,PT2018035900,2,-2.7142670628200807
HH20180570,PT2018057000,2,3.5669640541646097
HH20180572,PT2018057200,2,2.472340275601497
HH20180578,PT2018057800,2,-5.540035958485433
HH20180601,PT2018060100,2,-9.280685698427808
HH20180602,PT2018060200,2,-0.3263225968709054
HH20180665,PT2018066500,2,0.7578018984879564
HH20180666,PT2018066600,2,1.7639055290016814
HH20180667,PT2018066700,2,-0.888356164398634
HH20180668,PT2018066800,2,-1.3244775691810433
HH20180698,PT2018069800,2,0.19818748782896925
HH20181134,PT2018113400,2,-1.9954487938755199
HH20190109,PT2019010900,2,8.546141241621225
HH20190110,PT2019011000,2,-0.4450077499909961
HH20190157,PT2019015700,2,6.540207985211107
HH20190261,PT2019026100,2,1.3535501941570312
HH20190262,PT2019026200,2,2.2501980774983705
HH20180323,PT2018032300,2,0.8451532119431323
HH20180366,PT2018036600,2,-1.9913927709030994
HH20180377,PT2018037700,2,2.469160434374519
HH20180580,PT2018058000,2,2.2177128801546737
HH20180581,PT2018058100,2,1.4993695463461922
HH20180582,PT2018058200,2,4.314827900125304
HH20180583,PT2018058300,2,-1.7865562467120968
HH20180584,PT2018058400,2,0.9151336419632814
HH20180585,PT2018058500,2,-4.613960656756609
HH20180586,PT2018058600,2,0.02332222774103875
HH20180587,PT2018058700,2,1.3875384570159974
HH20180588,PT2018058800,2,-2.1151074333015556
HH20180589,PT2018058900,2,-0.05884778378713727
HH20180998,PT2018099800,2,2.15524166359458
HH20180999,PT2018099900,2,9.692165441720721
HH20181073,PT2018107300,2,7.362608723975949
HH20181078,PT2018107800,2,-2.8624361543682317
HH20190224,PT2019022400,2,-1.5902445203778885
HH20190253,PT2019025300,2,3.2365836507710637
HH20190255,PT2019025500,2,-1.8277810945977644
HH20180361,PT2018036100,2,-2.0070211667514375
HH20180362,PT2018036200,2,0.664664431502614
HH20180363,PT2018036300,2,-1.4112547152655581
HH20180364,PT2018036400,2,-4.047263798476856
HH20180365,PT2018036500,2,2.0024905410043496
HH20180575,PT2018057501,2,4.573551665117955
HH20180659,PT2018065901,2,-0.8705226103202541
HH20180661,PT2018066100,2,0.0950713625407907
HH20180663,PT2018066301,2,21.46013415409234
HH20180664,PT2018066400,2,1.7447260332644587
HH20180915,PT2018091500,2,5.509852936518652
HH20180916,PT2018091600,2,8.340956268207524
HH20180917,PT2018091700,2,-4.078399222875756
HH20180918,PT2018091800,2,1.0331632810392615
HH20180919,PT2018091900,2,3.4257528299211994
HH20180968,PT2018096800,2,-2.151538148240896
HH20190162,PT2019016200,2,-4.892097421262476
HH20190239,PT2019023900,2,0.14745450212230782
HH20190293,PT2019029300,2,-3.2354959948630677
HH20180408,PT2018040800,2,5.442747412300879
HH20180414,PT2018041400,2,-5.810585470637607
HH20180436,PT2018043600,2,4.834672068008809
HH20180560,PT2018056000,2,-3.4021876043208175
HH20180561,PT2018056100,2,0.05329419244173552
HH20180562,PT2018056200,2,3.127877589392477
HH20180563,PT2018056300,2,-0.9980571474806773
HH20180564,PT2018056400,2,-0.4441988295961928
HH20180610,PT2018061000,2,10.191641437039952
HH20180611,PT2018061100,2,-4.446733258896699
HH20180612,PT2018061201,2,-2.7807218691732265
HH20180613,PT2018061300,2,7.485568454437005
HH20180676,PT2018067600,2,-1.9480436685123503
HH20180677,PT2018067700,2,-0.555414018994419
HH20180679,PT2018067900,2,7.256023515004199
HH20180680,PT2018068000,2,-6.171117551876264
HH20190112,PT2019011200,2,1.1146815087762005
HH20190122,PT2019012200,2,4.922186694098657
HH20190130,PT2019013000,2,-2.338312596682182
HH20190263,PT2019026300,2,1.004136717527654
HH20180407,PT2018040700,2,-1.4920649062928424
HH20180439,PT2018043900,2,-8.705023783939533
HH20180441,PT2018044100,2,-4.60702041941766
HH20180442,PT2018044200,2,1.0971374417640292
HH20180464,PT2018046400,2,-1.8466234077665808
HH20180465,PT2018046500,2,-3.2546502291982216
HH20180466,PT2018046600,2,0.9121802039866619
HH20180467,PT2018046700,2,-1.4537840955134784
HH20180468,PT2018046800,2,-2.3251535848483926
HH20180910,PT2018091000,2,-6.159223531238966
HH20180911,PT2018091100,2,-3.2014807909720626
HH20180912,PT2018091200,2,2.176580529790071
HH20180913,PT2018091300,2,2.800699176444406
HH20181080,PT2018108000,2,-4.676805390851293
HH20181081,PT2018108100,2,4.265979417080937
HH20181082,PT2018108200,2,-0.32689570198933326
HH20181083,PT2018108300,2,0.24731527538374581
HH20181153,PT2018115300,2,-3.3477593426788403
HH20190135,PT2019013500,2,1.0423883174629347
HH20190232,PT2019023200,2,-2.366364510010451
HH20180412,PT2018041200,2,-3.1668849629034717
HH20180425,PT2018042500,2,-1.4638848211627378
HH20180435,PT2018043500,2,-0.6693145374734184
HH20180438,PT2018043800,2,-0.1134137199285136
HH20180459,PT2018045900,2,-1.3880984164996832
HH20180462,PT2018046201,2,1.4428820997749308
HH20180463,PT2018046300,2,-1.7787506334995349
HH20180501,PT2018050100,2,-2.7657014248900893
HH20180502,PT2018050200,2,-2.60551780692726
HH20180503,PT2018050300,2,-2.8039305648143364
HH20180504,PT2018050400,2,-1.4311362318271146
HH20180505,PT2018050500,2,3.8304627641174975
HH20180559,PT2018055900,2,-2.765825344550373
HH20181154,PT2018115400,2,-0.9955895057938872
HH20181155,PT2018115500,2,-4.652543930714824
HH20181159,PT2018115900,2,0.3284061799640426
HH20181160,PT2018116000,2,-3.2686439770733635
HH20190133,PT2019013300,2,-1.558690125810259
HH20190159,PT2019015900,2,-0.26910670858814895
HH20190165,PT2019016500,2,10.592991564241462
HH20190216,PT2019021600,2,2.863269131899252
HH20180296,PT2018029600,2,2.9603879730609886
HH20180355,PT2018035500,2,3.4312680626640626
HH20180712,PT2018071200,2,0.03621736323391996
HH20180747,PT2018074700,2,0.5594038450827651
HH20180748,PT2018074800,2,-0.9240178030531218
HH20180758,PT2018075800,2,7.3965014222262635
HH20180759,PT2018075900,2,0.9656607682199634
HH20180760,PT2018076000,2,0.7926276323788002
HH20181012,PT2018101200,2,2.3825963596591926
HH20181013,PT2018101300,2,1.5787965187103665
HH20181014,PT2018101400,2,1.9551873091417884
HH20181015,PT2018101500,2,8.286745402518115
HH20181086,PT2018108600,2,0.007433638338259571
HH20181087,PT2018108700,2,-1.1342275757458977
HH20181092,PT2018109200,2,9.110137314978266
HH20181093,PT2018109300,2,-3.874757223693138
HH20190141,PT2019014100,2,1.10706309388668
HH20190149,PT2019014900,2,0.12879846714164905
HH20190181,PT2019018100,2,3.246978306161725
HH20190227,PT2019022700,2,-0.8774258837138437
HH20180308,PT2018030800,2,1.9237486163392314
HH20180309,PT2018030900,2,7.476267473271984
HH20180310,PT2018031000,2,1.2495147033098444
HH20180311,PT2018031100,2,3.0362564321072565
HH20180720,PT2018072000,2,4.807135279625804
HH20180722,PT2018072200,2,-1.241088028445384
HH20180723,PT2018072300,2,-2.6802911505806053
HH20180724,PT2018072400,2,3.716086688921978
HH20181024,PT2018102400,2,6.0670669001463144
HH20181026,PT2018102600,2,11.12504912131112
HH20181053,PT2018105300,2,-0.25197339091860077
HH20181058,PT2018105801,2,3.5436590409994526
HH20181100,PT2018110001,2,1.0192090372001603
HH20181101,PT2018110100,2,2.8240826543598203
HH20181102,PT2018110200,2,7.677154193428626
HH20181103,PT2018110300,2,0.004264293790337478
HH20190223,PT2019022300,2,10.247574338168356
HH20190294,PT2019029400,2,9.196016267483401
HH20180160,PT2018016000,2,-0.6010134477548675
HH20180226,PT2018022600,2,5.13848827536107
HH20180286,PT2018028600,2,1.8558575031670468
HH20180312,PT2018031200,2,-1.7203096392622004
HH20180313,PT2018031300,2,1.781246178966624
HH20180315,PT2018031500,2,-2.484801647529523
HH20180716,PT2018071600,2,5.218897501440737
HH20180717,PT2018071700,2,0.19180554415412535
HH20180719,PT2018071900,2,-1.0623100728563752
HH20180777,PT2018077700,2,2.4216690537031482
HH20180784,PT2018078400,2,-0.9290450581109948
HH20180785,PT2018078500,2,0.8506714073453185
HH20181021,PT2018102101,2,1.3889543643760633
HH20181022,PT2018102200,2,-2.136816838479221
HH20181023,PT2018102300,2,-0.9059234334919263
HH20181051,PT2018105100,2,4.005524791419316
HH20181056,PT2018105601,2,2.4254996467275932e-4
HH20181057,PT2018105700,2,-8.482867198538578
HH20190208,PT2019020800,2,-1.2021562460320743
HH20190238,PT2019023800,2,10.34726159537213
HH20180440,PT2018044000,2,-0.7928133150061892
HH20180302,PT2018030200,2,0.2322313929421308
HH20180303,PT2018030300,2,-0.12032108635616968
HH20180306,PT2018030600,2,-3.22353466127606
HH20180307,PT2018030700,2,1.214175618373422
HH20180726,PT2018072600,2,-0.9785454658205759
HH20180727,PT2018072700,2,3.4762355002922236
HH20180728,PT2018072800,2,-0.0010936490289513753
HH20180729,PT2018072900,2,9.889119757470798
HH20181027,PT2018102700,2,1.1787119691330847
HH20181030,PT2018103000,2,3.4727023311859124
HH20181031,PT2018103100,2,0.25960847326234077
HH20181032,PT2018103200,2,-1.7758042889398515
HH20181104,PT2018110400,2,0.3999232813735926
HH20181105,PT2018110500,2,-4.873757420090755
HH20181108,PT2018110800,2,-3.5502426662994124
HH20190121,PT2019012100,2,3.2347567079029287
HH20190151,PT2019015100,2,1.1524322016401598
HH20190193,PT2019019300,2,-1.6939968789278708
HH20190278,PT2019027800,2,-1.3667117737926928
HH20190304,PT2019030400,2,-5.208800571020534
HH20180121,PT2018012100,2,-1.1011493454366563
HH20180152,PT2018015200,2,-0.355783571184285
HH20180730,PT2018073001,2,-1.9025436569447491
HH20180731,PT2018073100,2,5.884577414730356
HH20180732,PT2018073200,2,-0.06618656333004733
HH20180780,PT2018078000,2,4.831093427473048
HH20180781,PT2018078100,2,-1.388272035665986
HH20180782,PT2018078200,2,9.84512002835201
HH20180787,PT2018078700,2,9.680217793771817
HH20180788,PT2018078800,2,-3.2012938287076027
HH20180789,PT2018078900,2,4.256120520594225
HH20180790,PT2018079000,2,6.523596212301408
HH20180791,PT2018079100,2,0.8831117679506219
HH20181033,PT2018103300,2,-3.1229794782771387
HH20181034,PT2018103400,2,13.156344127732101
HH20181035,PT2018103500,2,12.377641305193778
HH20181036,PT2018103600,2,4.342684933498343
HH20181109,PT2018110901,2,4.748069695815514
HH20181150,PT2018115000,2,2.992125540609298
HH20181151,PT2018115100,2,0.5095386359378432
HH20181152,PT2018115200,2,0.08605197165892443
HH20180437,PT2018043700,2,-0.3023383577433726
HH20180353,PT2018035300,2,-2.7763292880252943
HH20180354,PT2018035400,2,6.640290925450747
HH20180499,PT2018049900,2,10.58113407996424
HH20180500,PT2018050000,2,7.716419737492569
HH20180745,PT2018074500,2,-1.0305210523578403
HH20180779,PT2018077900,2,18.854365920330707
HH20180792,PT2018079200,2,-4.370015295995772
HH20180793,PT2018079300,2,21.502334529234307
HH20180794,PT2018079400,2,-2.106493342310544
HH20181037,PT2018103700,2,5.446874272091491
HH20181038,PT2018103800,2,11.023335118890436
HH20181039,PT2018103900,2,0.21668109598265858
HH20181040,PT2018104000,2,0.28709314602377817
HH20181060,PT2018106000,2,6.912537337895507
HH20181061,PT2018106100,2,0.9949049305569648
HH20181068,PT2018106801,2,-3.4678246988895522
HH20181069,PT2018106900,2,3.32428705636731
HH20190231,PT2019023100,2,1.8838304817359512
HH20190312,PT2019031200,2,0.7783436019130767
HH20180579,PT2018057900,2,10.408396434643025
HH20180649,PT2018064900,2,1.692315833868421
HH20180650,PT2018065000,2,-3.063233765833633
HH20180651,PT2018065100,2,7.351495506738282
HH20180652,PT2018065200,2,0.043672597262721304
HH20180653,PT2018065301,2,-1.519280083591652
HH20180654,PT2018065400,2,-2.0320905919689154
HH20180906,PT2018090600,2,-1.4616087760761958
HH20180907,PT2018090700,2,2.4701479944463194
HH20180908,PT2018090800,2,7.232209064840919
HH20180909,PT2018090900,2,-6.863521069241138e-4
HH20180969,PT2018096900,2,-2.5331287590160967
HH20180987,PT2018098700,2,-1.5704334234908406
HH20180989,PT2018098900,2,6.667689410822401
HH20180990,PT2018099001,2,-2.603065735160609
HH20181184,PT2018118400,2,5.587000531863921
HH20181185,PT2018118500,2,1.4038039990714672
HH20181186,PT2018118600,2,3.296926734037707
HH20181187,PT2018118700,2,1.888292716731433
HH20190254,PT2019025400,2,5.016837760866899
HH20190286,PT2019028600,2,-2.5257451209093493
HH20180598,PT2018059800,2,-1.334684534017048
HH20180552,PT2018055200,2,2.379633962123576
HH20180413,PT2018041300,2,4.247810173095887
HH20180678,PT2018067800,2,0.25698148222566763
HH20180920,PT2018092000,2,18.230470631794464
HH20180348,PT2018034800,2,5.0317836060612455
HH20180349,PT2018034900,2,4.8405082621755415
HH20180350,PT2018035000,2,-3.237601876544166
HH20180486,PT2018048600,2,-0.25417208751742254
HH20180488,PT2018048800,2,0.13356388503194402
HH20180489,PT2018048900,2,0.5767817997262237
HH20180769,PT2018076900,2,-3.263536701169489
HH20180770,PT2018077000,2,2.8996068610434516
HH20180975,PT2018097500,2,1.0559900380074316
HH20180976,PT2018097600,2,12.191035412686261
HH20180977,PT2018097700,2,-7.12558803027563
