ptc_key,wave,hh_id,ptc_id,out_temp_24h,out_dew_24h,rh_24h,out_temp_season,out_dew_season,rh_season
PT20180748001,1,HH20180748,PT2018074800,-13.9229638317339,-34.5958612016417,15.6575090991844,-2.02921355469943,-18.5398823034901,27.059578737388
PT20180748002,2,HH20180748,PT2018074800,-4.68344675301178,-15.7735731452358,41.6044751572065,-1.18661363220127,-13.1503564725008,39.7831339776414
PT20180748004,4,HH20180748,PT2018074800,-3.04592210834748,-11.0549557050585,53.9988844627958,-2.86132880483699,-16.4082768183083,34.4352865654851
PT20180749001,1,HH20180749,PT2018074900,-7.50584112128356,-22.9636467235129,27.8760703446026,-0.40237264111922,-17.5900243309002,26.0303480443376
PT20180749004,4,HH20180749,PT2018074900,-1.50793183314171,-19.6691246054441,23.6466433090954,-0.82448852439024,-15.0607317073171,33.1427724834954
PT20180750001,1,HH20180750,PT2018075000,-7.49924776493058,-22.9701279271506,27.8459158854742,-0.39762114111922,-17.5900243309002,26.0213506300708
PT20180750002,2,HH20180750,PT2018075000,-2.02425332782501,-16.12012528819,33.1532312183359,0.778053863961818,-11.9646778042959,37.9524780900714
PT20180750004,4,HH20180750,PT2018075000,-1.52714891245091,-19.6736349039888,23.670868468809,-0.84229852439024,-15.0607317073171,33.1859015532604
PT20180751001,1,HH20180751,PT2018075100,-7.60750415106947,-22.9689653501441,28.0826367932039,-0.50554714111922,-17.5900243309002,26.2265753607698
PT20180751002,2,HH20180751,PT2018075100,0.389727142857143,-13.2169477724935,35.2812825564506,0.732072863961818,-11.9646778042959,38.0784562957296
PT20180751004,4,HH20180751,PT2018075100,-1.59365834723438,-19.6720351838414,23.790068082616,-0.90930702439024,-15.0607317073171,33.3487313266347
PT20180752001,1,HH20180752,PT2018075200,-7.59120726981089,-22.9843176450383,28.0092319614439,-0.49361314111922,-17.5900243309002,26.2037941101909
PT20180752002,2,HH20180752,PT2018075200,0.361166142857143,-13.2182394944087,35.3505041476262,0.703511863961818,-11.9646778042959,38.1569418628457
PT20180752004,4,HH20180752,PT2018075200,-1.60050057037716,-19.67900771603,23.7877874846117,-0.91397402439024,-15.0607317073171,33.3601051565655
PT20180753001,1,HH20180753,PT2018075300,-4.07429514040225,-22.149389451367,23.0659527473187,-0.39751714111922,-17.5900243309002,26.0211537349669
PT20180753002,2,HH20180753,PT2018075300,-3.84678965538454,-14.6141974614984,42.9918950209613,0.799607863961818,-11.9646778042959,37.8935845573091
PT20180753004,4,HH20180753,PT2018075300,-3.69667328114075,-15.9653032580513,38.0233499793049,-0.81876202439024,-15.0607317073171,33.1289183290465
PT20180754001,1,HH20180754,PT2018075400,-4.07410258105203,-22.1501580231839,23.0640632916589,-0.39695164111922,-17.5900243309002,26.0200831468686
PT20180754002,2,HH20180754,PT2018075400,-3.84453536100209,-14.6155155180622,42.9799885858283,0.801265363961818,-11.9646778042959,37.8890598684073
PT20180754004,4,HH20180754,PT2018075400,-3.69367169757841,-15.9675852769764,38.0076106261618,-0.81759852439024,-15.0607317073171,33.126104254777
PT20180755001,1,HH20180755,PT2018075500,-4.07487204306959,-22.1504176110211,23.0648689300923,-0.39759514111922,-17.5900243309002,26.0213014061393
PT20180755002,2,HH20180755,PT2018075500,-3.84682704197186,-14.6155217440613,42.9873416281583,0.798970863961818,-11.9646778042959,37.895323617451
PT20180755044,4,HH20180755,PT2018075504,-3.69333430789386,-15.967866965233,38.0057623686303,-0.81748802439024,-15.0607317073171,33.1258370101616
PT20180756001,1,HH20180756,PT2018075600,-4.07666691415322,-22.1498969826976,23.0690289879945,-0.39964264111922,-17.5900243309002,26.0251781081204
PT20180756002,2,HH20180756,PT2018075600,-3.84860227935605,-14.6150607348973,42.9946827889664,0.797404363961818,-11.9646778042959,37.8996006638864
PT20180756004,4,HH20180756,PT2018075600,-3.69455718717741,-15.9680111315146,38.0087825592968,-0.81882702439024,-15.0607317073171,33.1290755477473
PT20180757001,1,HH20180757,PT2018075700,-4.07393702831393,-22.1506205735654,23.062840308167,-0.39656164111922,-17.5900243309002,26.0193448388202
PT20180757002,2,HH20180757,PT2018075700,-3.84491840170044,-14.6158610679125,42.9800018914023,0.800725863961818,-11.9646778042959,37.8905325442224
PT20180757004,4,HH20180757,PT2018075700,-3.69284124515214,-15.9684710429842,38.0024539878458,-0.81748152439024,-15.0607317073171,33.1258212899648
PT20180758001,1,HH20180758,PT2018075800,-13.8340205709803,-34.5923987232931,15.5496322060247,-1.95082973982318,-18.5398944195433,26.9036367382292
PT20180758002,2,HH20180758,PT2018075800,-4.6585498721127,-15.7680169294649,41.5455984182626,-1.16763296153527,-13.1506122656145,39.7270545992337
PT20180758004,4,HH20180758,PT2018075800,-2.99988665358632,-11.0405527992757,53.8760832904546,-2.81131620143803,-16.4084674568198,34.3071193454376
PT20180759001,1,HH20180759,PT2018075900,-13.8382761450186,-34.5949458351916,15.5511232074599,-1.94754946941713,-18.5411026886114,26.8943717400877
PT20180759002,2,HH20180759,PT2018075900,-4.61106748225483,-15.7729349698272,41.3803097653872,-1.11636386448363,-13.1519200042387,39.574036805187
PT20180759004,4,HH20180759,PT2018075900,-2.97561812083647,-11.0481397607278,53.746514347383,-2.78943646217877,-16.4098595152182,34.247476856037
PT20180760001,1,HH20180760,PT2018076000,-13.8655020744897,-34.5957410896739,15.5844673162427,-1.97239902486198,-18.5413654416684,26.9430717782026
PT20180760002,2,HH20180760,PT2018076000,-4.62598209648634,-15.7755714637246,41.4177859661839,-1.12893830032293,-13.1522941202248,39.6092751216094
PT20180760004,4,HH20180760,PT2018076000,-2.97465140275349,-11.0525997679252,53.723578353699,-2.78981416453141,-16.4103850788482,34.2469356707511
PT20180761001,1,HH20180761,PT2018076100,-13.837691952578,-34.5967609226262,15.5475999985415,-1.94165799896845,-18.5423285142908,26.8798970789357
PT20180761002,2,HH20180761,PT2018076100,-5.54565141618542,-15.864941342172,44.0740219902379,-1.10645401810545,-13.1534879364287,39.5403199535341
PT20180762001,1,HH20180762,PT2018076200,-9.3322983763304,-20.5384627737301,39.7277877127284,-2.38737331067961,-18.9099514563107,26.9232008384176
PT20180763001,1,HH20180763,PT2018076300,-9.93778819703244,-17.140382245671,55.6596858902557,-3.97654309418835,-18.371817302706,31.7245375545925
PT20180763004,4,HH20180763,PT2018076300,-5.50470531844477,-11.8354710313384,61.0311469496128,-4.73812830646429,-16.1698738425363,40.4233262365292
PT20180764001,1,HH20180764,PT2018076400,-10.1535567960562,-17.0957149576255,56.8280752161337,-4.18791808286072,-18.3573277008638,32.2712552127162
PT20180764002,2,HH20180764,PT2018076400,-6.22660329041401,-13.6857122657882,55.5284090526141,-3.28240496648779,-12.9225419369354,47.3094924720897
PT20180764004,4,HH20180764,PT2018076400,-7.44056964349488,-14.7067514351026,56.0689256665648,-4.91902150444823,-16.1490569647909,41.0501589000922
PT20180765001,1,HH20180765,PT2018076500,-10.1231656166495,-17.0949142505024,56.6956609674705,-4.15673174803919,-18.3564168177392,32.1982755490038
PT20180765002,2,HH20180765,PT2018076500,-6.20639444970973,-13.6858056581489,55.4423469839784,-3.25779287059784,-12.9208042880775,47.2294511718966
PT20180765004,4,HH20180765,PT2018076500,-7.44859341878848,-14.7097297031042,56.0899289641307,-4.92611395083605,-16.1483133995281,41.0747016456924
PT20180765011,1,HH20180765,PT2018076501,4.78354810089404,-9.60055666370532,34.4708155795965,-4.15673174803919,-18.3564168177392,32.1982755490038
PT20180766001,1,HH20180766,PT2018076600,-10.0946845409095,-17.090207784397,56.5906626732263,-4.12934757045195,-18.3563226070575,32.1324217208585
PT20180766002,2,HH20180766,PT2018076600,-6.1671355777138,-13.6799082839074,55.3029483780936,-3.2234524704795,-12.9212872268107,47.1069480015307
PT20180766004,4,HH20180766,PT2018076600,-7.50554992592472,-14.7153821406012,56.3109289836507,-4.98234667620897,-16.148999134542,41.2472628654235
PT20180767001,1,HH20180767,PT2018076700,-10.1155825781591,-17.0869869287268,56.6994259354086,-4.15014482639426,-18.3554834603345,32.1849085062346
PT20180768001,1,HH20180768,PT2018076800,-10.0904953185742,-17.0909172441508,56.5685842081838,-4.12541397051837,-18.3567200944443,32.121854156874
PT20180768002,2,HH20180768,PT2018076800,-6.17060553511414,-13.681253731626,55.3115408023738,-3.22745172492957,-12.9218379744304,47.1188828636933
