ptc_id,wave,ID_VILLAGE,outdoor_temp_seasonal,outdoor_temp_24h,outdoor_dew_seasonal,outdoor_dew_24h
PT2018097100,4,12124,-4.856681221,-7.37644642,-16.15003947,-14.69989981
PT2018097100,4,12124,-4.856681221,-7.37644642,-16.15003947,-14.69989981
PT2018097200,4,12124,-4.880844122,-7.40122683,-16.14931976,-14.70126437
PT2018097301,4,12124,-4.884197038,-7.404700032,-16.14939662,-14.70210626
PT2018097404,4,12124,-4.877509221,-7.397776563,-16.14912315,-14.70013049
PT2018097500,4,12067,-3.697163719,3.355158603,-16.93333333,-11.70658643
PT2018097600,4,12067,-3.639222719,3.413900463,-16.93333333,-11.70562614
PT2018097700,4,12067,-3.574222719,3.47971199,-16.93333333,-11.70465305
PT2018097800,4,12060,-4.009904719,-2.298391124,-16.93333333,-11.4271129
PT2018097900,4,12060,-3.938807719,-2.22532793,-16.93333333,-11.42003159
PT2018098100,4,12074,-3.456442719,-1.587054746,-16.93333333,-9.044929684
PT2018098200,4,12074,-3.420101219,-1.559150221,-16.93333333,-9.079720872
PT2018098300,4,12070,-3.693920219,0.626268978,-16.93333333,-2.599757111
PT2018098400,4,12070,-3.746661219,0.573438782,-16.93333333,-2.621014586
PT2018098500,4,12064,-2.892062614,3.076657581,-16.52164761,-11.08670016
PT2018098600,4,12073,-3.961512219,0.296053923,-16.93333333,-7.327288453
PT2018098700,4,12073,-3.939639719,0.317952169,-16.93333333,-7.326203821
PT2018098800,4,12073,-3.927868219,0.329812411,-16.93333333,-7.322465268
PT2018098900,4,12073,-3.905846219,0.351772834,-16.93333333,-7.325059389
PT2018099001,4,12073,-3.932522219,0.325115818,-16.93333333,-7.324259652
PT2018099100,4,12061,-3.688408219,0.85941001,-16.93333333,-10.88602942
PT2018099300,4,12061,-3.677455719,0.870158701,-16.93333333,-10.88864925
PT2018099700,4,12304,0.105407976,-3.064942268,-15.06073171,-9.505567639
PT2018099900,4,12308,-0.077521524,-3.079222791,-15.06073171,-16.66438027
PT2018099900,4,12308,-0.077521524,-3.079222791,-15.06073171,-16.66438027
PT2018100600,4,14285,-0.810773524,-1.492884337,-15.06073171,-19.66485338
PT2018100700,4,14285,-0.839100524,-1.523719343,-15.06073171,-19.67289262
PT2018100900,4,14290,-0.810390024,-3.691130331,-15.06073171,-15.96179093
PT2018101200,4,12110,-2.880549386,-3.064477468,-16.40855539,-11.05714769
PT2018101300,4,12110,-2.857469359,-3.042482766,-16.40822312,-11.05348633
PT2018101400,4,12110,-2.857433955,-3.043506322,-16.40772797,-11.05003637
PT2018101500,4,12110,-2.870736005,-3.055846416,-16.40842868,-11.0529942
PT2018101600,4,12103,-3.059469876,-2.427995055,-16.35375736,-16.67258038
PT2018101700,4,12103,-3.187317055,-2.542240584,-16.34414993,-16.63291702
PT2018101800,4,12103,-3.168295365,-2.523133098,-16.34467768,-16.63354905
PT2018101900,4,12103,-3.084319156,-2.45590748,-16.35521827,-16.68042569
PT2018102200,4,121071,-2.93378972,0.452958187,-16.36196029,-13.8461847
PT2018102300,4,121071,-2.940211742,0.449013012,-16.36060426,-13.83929594
PT2018102401,4,12108,-2.700400409,-3.491525411,-16.3901632,-12.79791868
PT2018102500,4,12108,-2.747528091,-3.540020054,-16.39224253,-12.81506124
PT2018102500,4,12108,-2.747528091,-3.540020054,-16.39224253,-12.81506124
PT2018102600,4,12108,-2.727689987,-3.519690522,-16.39136582,-12.80911885
PT2018102700,4,121072,-2.912559013,1.676895592,-16.37298557,-12.15087607
PT2018102900,4,121072,-2.975245124,1.613680551,-16.37183962,-12.151398
PT2018103000,4,121072,-2.92101768,1.669206442,-16.371621910000002,-12.15008934
PT2018103100,4,121072,-2.871367995,1.721268243,-16.37098537,-12.14765428
PT2018103200,4,121072,-2.885181366,1.704908216,-16.37324607,-12.1502403
PT2018103300,4,12105,-2.713356945,-0.62193231,-16.39232426,-15.002707
PT2018103400,4,12105,-2.701312003,-0.612910014,-16.39346084,-15.00564449
PT2018103500,4,12105,-3.457242219,-0.572616602,-16.93333333,-15.01055195
PT2018104204,4,12124,-4.945310567,-7.467163312,-16.14920979,-14.70877178
PT2018104300,4,12124,-4.961875204,-7.484756787,-16.14878245,-14.71310368
PT2018104400,4,12124,-4.912767223,-7.435457151,-16.14734388,-14.70828325
PT2018104500,4,12067,-3.563471719,3.491210345,-16.93333333,-11.7037569
PT2018104600,4,12067,-3.558694219,3.496402563,-16.93333333,-11.70325962
PT2018104704,4,12067,-3.611844719,3.439338234,-16.93333333,-11.70795264
PT2018104800,4,12067,-3.602016719,3.449615031,-16.93333333,-11.70741449
PT2018104900,4,12103,-3.175660332,-2.529959076,-16.34429904,-16.63197272
PT2018105100,4,121071,-2.975354726,0.412567592,-16.35477193,-13.83159098
PT2018105200,4,12108,-2.746438659,-3.53737777,-16.38904369,-12.79672443
PT2018105300,4,12108,-2.703921927,-3.49505145,-16.39005714,-12.79813281
PT2018105601,4,121071,-2.950272174,0.438194548,-16.35621996,-13.83310033
PT2018105700,4,121071,-2.949527817,0.437668893,-16.36143634,-13.8444574
PT2018105801,4,12108,-2.706770127,-3.497970552,-16.39012191,-12.79909011
PT2018106200,4,12124,-4.861666482,-7.38130194,-16.14871978,-14.69570423
PT2018106300,4,12124,-4.873597704,-7.393699305,-16.1494438,-14.70010249
PT2018106500,4,12124,-4.880824781,-7.401280799,-16.14868522,-14.69996889
PT2018106600,4,12124,-4.85522894,-7.375160955,-16.15043475,-14.70183149
PT2018107100,4,12304,0.096983976,-3.073022514,-15.06073171,-9.505860512
PT2018107100,4,12304,0.096983976,-3.073022514,-15.06073171,-9.505860512
PT2018107300,4,12308,-0.119310024,-3.121038017,-15.06073171,-16.66448723
PT2018107501,4,10886,-3.169854956,-4.493324815,-16.3443487,-10.22661169
PT2018107700,4,10886,-3.198299727,-4.523008696,-16.34296114,-10.22676102
PT2018107800,4,12308,-0.261939524,-3.259119395,-15.06073171,-16.64628574
PT2018108400,4,12060,-3.968057719,-2.25514162,-16.93333333,-11.42206174
PT2018108400,4,12060,-3.968057719,-2.25514162,-16.93333333,-11.42206174
PT2018108600,4,12110,-2.813912187,-3.001254796,-16.40964719,-11.04412004
PT2018108800,4,12103,-3.196055969,-2.550391565,-16.34375019,-16.63121687
PT2018108900,4,12103,-3.081453389,-2.455388573,-16.35531011,-16.68492198
PT2018109100,4,12103,-4.024475982,-3.334090755,-16.30552157,-16.48721489
PT2018109200,4,12110,-2.851890186,-3.035712185,-16.4103447,-11.05627726
PT2018109400,4,14290,-0.803428524,-3.687197851,-15.06073171,-15.95803034
PT2018109500,4,14290,-0.819327524,-3.702015039,-15.06073171,-15.95937343
PT2018109700,4,14285,-0.824300024,-1.509787982,-15.06073171,-19.67567859
PT2018109800,4,14285,-1.089038524,-1.778262691,-15.06073171,-19.68765476
PT2018109800,4,14285,-1.089038524,-1.778262691,-15.06073171,-19.68765476
PT2018109900,4,14285,-0.818612524,-1.503168681,-15.06073171,-19.67269176
PT2018110100,4,12108,-2.760920482,-3.552195562,-16.38945449,-12.80113103
PT2018110300,4,12108,-2.781557445,-3.573110528,-16.38959565,-12.80504862
PT2018110400,4,121072,-2.826147254,1.751075202,-16.37571084,-12.16316902
PT2018110500,4,121072,-2.853000276,1.724987204,-16.376447,-12.16240174
PT2018110900,4,12105,-2.768045378,-0.670753664,-16.39037285,-14.99724341
PT2018111200,4,12067,-3.553026219,3.503848842,-16.93333333,-11.70112731
PT2018111300,4,12067,-3.560715719,3.497288217,-16.93333333,-11.69977369
PT2018111400,4,12067,-3.688609719,3.363528857,-16.93333333,-11.70680676
PT2018111500,4,12067,-3.554950219,3.502182458,-16.93333333,-11.70081841
PT2018111600,4,12071,-3.602062219,-0.946084767,-16.93333333,-11.57056241
PT2018111600,4,12071,-3.602062219,-0.946084767,-16.93333333,-11.57056241
PT2018111804,4,12064,-2.932717108,3.035264865,-16.52067298,-11.08549479
PT2018111901,4,12064,-2.915022811,3.053398092,-16.52143456,-11.08729326
PT2018112000,4,12064,-2.909883825,3.058303197,-16.5208519,-11.08528432
PT2018112100,4,12064,-2.894159793,3.073782065,-16.51984704,-11.08083118
PT2018112200,4,12064,-2.904192833,3.06429076,-16.52136082,-11.08646604
PT2018112400,4,10895,-2.70938743,-3.150040957,-16.38300782,-13.25141836
PT2018112600,4,10895,-2.670833113,-3.106824386,-16.38420954,-13.24144655
PT2018113200,4,10897,-3.114555456,-0.45785221,-16.37085049,-7.878842127
PT2018113300,4,12316,0.350373476,-4.181138414,-15.06073171,-17.05756932
PT2018113400,4,12316,0.341975476,-4.189970407,-15.06073171,-17.06007677
PT2018113500,4,12316,0.352219476,-4.179182388,-15.06073171,-17.05718227
PT2018113501,4,12316,NA,NA,NA,NA
PT2018113600,4,12071,-3.608731219,-0.949715645,-16.93333333,-11.56568168
PT2018113700,4,12074,-3.399769219,-1.528963921,-16.93333333,-9.03908512
PT2018113800,4,12070,-3.741532719,0.578573222,-16.93333333,-2.619598765
PT2018113900,4,12070,-3.714245719,0.605890369,-16.93333333,-2.612414059
PT2018114000,4,12070,-3.743177219,0.576929546,-16.93333333,-2.619402503
PT2018114100,4,12074,-3.432717719,-1.562992865,-16.93333333,-9.043540501
PT2018114200,4,12074,-3.427290219,-1.557305286,-16.93333333,-9.042468025
PT2018114300,4,12071,-3.603355719,-0.946307513,-16.93333333,-11.56884225
PT2018114401,4,12071,-3.612624719,-0.958904236,-16.93333333,-11.57418821
PT2018114500,4,12060,-3.972724719,-2.260557565,-16.93333333,-11.42475908
PT2018114604,4,12060,-3.984190719,-2.271246376,-16.93333333,-11.42196002
PT2018114700,4,12074,-3.429643219,-1.55985516,-16.93333333,-9.043279865
PT2018114800,4,12060,-3.953101219,-2.239949152,-16.93333333,-11.42121189
PT2018114900,4,12060,NA,NA,NA,NA
PT2018114901,4,12060,-3.920861219,-2.206692542,-16.93333333,-11.41755054
PT2018115000,4,12105,-2.699151492,-0.613003679,-16.39328101,-15.00687726
PT2018115100,4,12105,-3.518634719,-0.633901518,-16.93333333,-15.01048362
PT2018115500,4,12309,0.568181248,-3.152871754,-15.16123659,-18.25863387
PT2018115500,4,12309,0.568181248,-3.152871754,-15.16123659,-18.25863387
PT2018115600,4,12305,0.306355476,-0.278629382,-15.06073171,-9.85935542
PT2018115700,4,12318,0.150758476,-3.612367802,-15.06073171,-16.19256175
PT2018115700,4,12318,0.150758476,-3.612367802,-15.06073171,-16.19256175
PT2018115900,4,12309,0.515072148,-3.20470579,-15.16113191,-18.2579304
PT2018116000,4,12309,0.461895249,-3.130423586,-15.1588536,-18.43728969
PT2018116100,4,12305,0.297749476,-0.282559776,-15.06073171,-9.867467475
PT2018116600,4,12318,0.165571976,-3.594918432,-15.06073171,-16.19010134
PT2018116700,4,12305,0.295825476,-0.285423197,-15.06073171,-9.868317515
PT2018116800,4,12305,0.287849976,-0.286684747,-15.06073171,-9.87655889
PT2018116900,4,12305,0.305029476,-0.277502676,-15.06073171,-9.866879389
PT2018117000,4,12067,-3.651546719,3.400719931,-16.93333333,-11.70665319
PT2018117104,4,12060,-3.792050719,-2.042913981,-16.93333333,-11.29161208
PT2018117200,4,12060,-3.812668719,-2.063827134,-16.93333333,-11.29267508
PT2018117300,4,12060,-3.783685219,-2.034209859,-16.93333333,-11.29039252
PT2018117400,4,12060,-3.995396719,-2.283028207,-16.93333333,-11.42403389
PT2018117500,4,12074,-3.438684719,-1.56876227,-16.93333333,-9.042725689
PT2018117600,4,12074,-3.441674719,-1.571818085,-16.93333333,-9.042997085
PT2018117800,4,12074,-3.457326719,-1.587494726,-16.93333333,-9.043098696
PT2018117900,4,12070,-3.701141719,0.61901607299999994,-16.93333333,-2.607241647
PT2018118100,4,12070,-3.797049219,0.522964197,-16.93333333,-2.641649853
PT2018118204,4,12070,-3.863108719,0.457096984,-16.93333333,-2.595823234
PT2018118300,4,12070,-3.697631719,0.622531176,-16.93333333,-2.606025295
PT2018118500,4,12073,-3.914536719,0.343210069,-16.93333333,-7.319678197
PT2018118600,4,12073,-3.937826219,0.320077367,-16.93333333,-7.313072596
PT2018119004,4,10891,-3.007203361,-11.08359855,-16.35788501,-27.15579698
PT2018119004,4,10891,-3.007203361,-11.08359855,-16.35788501,-27.15579698
PT2018119500,4,10891,-2.844837308,-10.8798811,-16.36557839,-27.12615188
PT2018119600,4,10889,-2.87385322,-8.286481268,-16.35926884,-24.10502864
PT2018119600,4,10889,-2.87385322,-8.286481268,-16.35926884,-24.10502864
PT2018119900,4,12305,0.307707476,-0.279089842,-15.06073171,-9.859249579
PT2018120000,4,10891,-2.901235426,-10.9446665,-16.36591118,-27.1317974
PT2018120100,4,12074,-3.412281719,-1.550595984,-16.93333333,-9.076691069
PT2019010400,4,10895,-2.694618023,-3.133355605,-16.38340746,-13.24697826
PT2019010700,4,10889,-2.878465168,-8.289679628,-16.35971713,-24.10480672
PT2019010900,4,12316,0.356060976,-4.174861948,-15.06073171,-17.0530605
PT2019011000,4,12316,0.362658476,-4.167495202,-15.06073171,-17.04872655
PT2019011104,4,10897,-3.103121239,-0.446125,-16.37143326,-7.878560832
PT2019011704,4,10892,-3.010548804,-0.094259487,-16.36643621,-11.45387756
PT2019011800,4,10892,-3.026337415,-0.105659058,-16.36703362,-11.45035867
PT2019011900,4,10897,-3.125894834,-0.470857107,-16.37096109,-7.883477475
PT2019012000,4,10895,-2.692678559,-3.130973485,-16.38376604,-13.24692803
PT2019012100,4,121072,-2.84907045,1.721589218,-16.3783574,-12.16973389
PT2019012400,4,12304,0.090529476,-3.079265047,-15.06073171,-9.505588201
PT2019012600,4,10892,-3.010548804,-0.094259487,-16.36643621,-11.45387756
PT2019012700,4,10897,-3.134178816,-0.479930366,-16.37105792,-7.885713229
PT2019012800,4,10891,-2.961532351,-11.03733593,-16.35849117,-27.15527449
PT2019012900,4,12061,-3.638351719,0.910484431,-16.93333333,-10.87294469
PT2019013100,4,14303,-3.044446524,-6.25997482,-15.06073171,-17.61391274
PT2019013300,4,12309,0.544829646,-3.175257662,-15.16116271,-18.2578303
PT2019013700,4,12061,-3.632742219,0.91520197700000006,-16.93333333,-10.88441019
PT2019013900,4,14270,-0.280165524,-4.682082376,-15.06073171,-13.99965651
PT2019014100,4,12110,-2.794443745,-2.979350273,-16.41050033,-11.05226947
PT2019014200,4,10891,-2.852736641,-10.88715939,-16.36546522,-27.12574996
PT2019014400,4,10899,-5.44961378,-2.948774787,-16.37909087,-9.204280211
PT2019014600,4,12318,0.144492476,-3.618060664,-15.06073171,-16.19283647
PT2019014900,4,12110,-2.912808925,-3.096057564,-16.40896178,-11.05930286
PT2019015000,4,10892,-3.010548804,-0.094259487,-16.36643621,-11.45387756
PT2019015100,4,121072,-2.825853162,1.750370137,-16.37593801,-12.16417063
PT2019015500,4,14270,-0.254295524,-4.658427799,-15.06073171,-13.97569595
PT2019015700,4,12316,0.351796976,-4.179526744,-15.06073171,-17.05631149
PT2019015900,4,12309,0.231586847,-3.355292772,-15.15880967,-18.42878818
PT2019016200,4,12311,0.58513328,-0.184982817,-15.16058484,-8.877521663
PT2019016500,4,12309,0.470363083,-3.113360712,-15.15831545,-18.42791181
PT2019016600,4,10892,-3.010066359,-0.097362847,-16.36622561,-11.45720295
PT2019016804,4,12064,-2.928817236,3.040600303,-16.52371391,-11.09462559
PT2019017001,4,12064,-2.968028664,3.002361733,-16.5258166,-11.10103204
PT2019017100,4,10899,-5.046714685,-2.532626268,-16.37956503,-9.160008854
PT2019017300,4,10891,-2.951822772,-11.02867036,-16.35901329,-27.15588504
PT2019017500,4,10897,-3.113147554,-0.45583657,-16.37084269,-7.877179508
PT2019017800,4,12061,-3.622823219,0.926348095,-16.93333333,-10.86863638
PT2019018000,4,14303,-3.172366524,-6.387665768,-15.06073171,-17.61520135
PT2019018300,4,10886,-3.261242616,-4.587881031,-16.34120232,-10.22846516
PT2019018600,4,10891,-2.986456061,-11.05960204,-16.3584057,-27.15347666
PT2019018800,4,14303,-2.983528524,-6.198657367,-15.06073171,-17.61616001
PT2019019001,4,10899,-5.073340326,-2.549072481,-16.38220371,-9.130921362
PT2019019300,4,121072,-2.84131722,1.730088669,-16.37796106,-12.16898938
PT2019019400,4,12074,-3.459231219,-1.597889051,-16.93333333,-9.07810782
PT2019019500,4,14290,-0.822961024,-3.709421352,-15.06073171,-15.95468941
PT2019019600,4,14285,-0.811586024,-1.496113191,-15.06073171,-19.67259884
PT2019019700,4,10891,-2.986578584,-11.05719166,-16.35984478,-27.15146834
PT2019019900,4,12060,-3.934491719,-2.220946357,-16.93333333,-11.41979543
PT2019020200,4,10891,-2.985728227,-11.06186971,-16.35819832,-27.15556245
PT2019020300,4,10897,-3.143513998,-0.490208208,-16.37108625,-7.888306146
PT2019020400,4,14290,-0.811014024,-3.697124942,-15.06073171,-15.95512321
PT2019020800,4,121071,-2.965484855,0.423181225,-16.36027173,-13.83974778
PT2019020900,4,14290,-0.803857524,-3.687107862,-15.06073171,-15.95867468
PT2019021100,4,14290,-0.817163024,-3.692795598,-15.06073171,-15.96813229
PT2019021200,4,10897,-3.080571413,-0.422814896,-16.37137868,-7.876441635
PT2019021300,4,12304,0.140215476,-3.027105564,-15.06073171,-9.467758004
PT2019021500,4,10899,-5.108847556,-2.597752708,-16.37970658,-9.170552563
PT2019021600,4,12309,0.369536932,-3.34336371,-15.16059409,-18.25287981
PT2019021700,4,10889,-2.878543375,-8.293582934,-16.35870492,-24.1055668
PT2019021800,4,12070,-3.831167719,0.489036885,-16.93333333,-2.596085256
PT2019022000,4,14265,-0.482653524,-1.150561798,-15.06073171,-17.66656625
PT2019022100,4,12305,0.306582976,-0.28075312,-15.06073171,-9.857051698
PT2019022200,4,10883,-3.27940359,-10.158719,-16.33311432,-24.79666918
PT2019022300,4,12108,-2.796901161,-3.589457278,-16.39157983,-12.81696374
PT2019022500,4,14290,-0.801244524,-3.688354382,-15.06073171,-15.953883
PT2019022600,4,12071,-3.600963719,-0.941435489,-16.93333333,-11.5648581
PT2019022700,4,12110,-2.853612612,-3.038284769,-16.40815762,-11.05475624
PT2019022800,4,14294,-1.797740024,-5.210515907,-15.06073171,-17.55317833
PT2019023304,4,10897,-3.138571531,-0.483519499,-16.37082168,-7.88331515
PT2019023400,4,12071,-3.619391219,-0.963162987,-16.93333333,-11.57015953
PT2019023501,4,10886,-3.225851163,-4.550956835,-16.3433335,-10.22981961
PT2019023800,4,121071,-2.935834494,0.451899048,-16.36194011,-13.84434055
PT2019023900,4,12311,0.654650321,-0.116772151,-15.16065342,-8.873570879
PT2019024000,4,12070,-3.759024219,0.561105324,-16.93333333,-2.613973987
PT2019024300,4,10886,-3.179548062,-4.503815508,-16.34359894,-10.22723706
PT2019024400,4,14294,-1.822232024,-5.235173594,-15.06073171,-17.55245444
PT2019024600,4,10891,-2.858813868,-10.89980779,-16.36585414,-27.1301498
PT2019024700,4,12304,0.147839976,-3.019474163,-15.06073171,-9.458064931
PT2019024800,4,12064,-2.967730058,3.002957647,-16.526415,-11.10272435
PT2019025200,4,10886,-3.21389465,-4.538981285,-16.3423668,-10.22617397
PT2019025300,4,12308,-0.161527524,-3.159869935,-15.06073171,-16.65093821
PT2019025400,4,12073,-3.926444719,0.331275791,-16.93333333,-7.320785199
PT2019025500,4,12308,0.331982575,-2.977496811,-15.15719853,-16.90140428
PT2019026000,4,10886,-3.16564057,-4.489120611,-16.34413622,-10.22587124
PT2019026100,4,12316,0.344802976,-4.187450185,-15.06073171,-17.05636325
PT2019026700,4,14303,-3.103395024,-6.318858282,-15.06073171,-17.61427864
PT2019027000,4,12318,0.172845476,-3.588304981,-15.06073171,-16.19043632
PT2019027200,4,10899,-5.111839133,-2.58858364,-16.38264372,-9.135338583
PT2019027400,4,12061,-3.678027719,0.869573741,-16.93333333,-10.88881584
PT2019027500,4,14294,-1.790473024,-5.199178279,-15.06073171,-17.57096286
PT2019027700,4,10883,-3.259276088,-10.13305731,-16.33330206,-24.7907819
PT2019027800,4,121072,-2.875650999,1.714989261,-16.3730853,-12.1496852
PT2019028200,4,12071,-3.594847219,-0.929896189,-16.93333333,-11.55614641
PT2019028300,4,14270,-0.175983524,-4.577499237,-15.06073171,-14.00399496
PT2019028500,4,12304,0.142282476,-3.024697279,-15.06073171,-9.4551108
PT2019028601,4,12073,-3.953192219,0.304333999,-16.93333333,-7.328970339
PT2019028700,4,12318,0.115281476,-3.647081587,-15.06073171,-16.1903632
PT2019028800,4,12304,-0.224402024,-3.397269158,-15.06073171,-9.581908252
PT2019029000,4,12071,-3.597564219,-0.937144519,-16.93333333,-11.56342596
PT2019029100,4,10886,-3.257136173,-4.582897253,-16.3426205,-10.2299722
PT2019029200,4,14290,-0.789486024,-3.675445345,-15.06073171,-15.95531142
PT2019029300,4,12311,0.634790362,-0.136222159,-15.16062364,-8.874583433
PT2019029400,4,12108,-2.705697054,-3.496354737,-16.38937271,-12.7920943
PT2019029500,4,12317,0.230077976,-2.752299615,-15.06073171,-17.70623736
PT2019029700,4,10889,-2.866865516,-8.27185449,-16.36044982,-24.10283411
PT2019029800,4,12061,-3.641452219,0.906259219,-16.93333333,-10.88740215
PT2019029904,4,14303,-3.081249524,-6.297815837,-15.06073171,-17.60807301
PT2019030400,4,121072,-2.842143642,1.732224278,-16.37677003,-12.16602824
PT2019032000,4,12061,-3.644650219,0.903532536,-16.93333333,-10.88134367
PT2019034400,4,12061,-3.664117719,0.884098275,-16.93333333,-10.88091641
PT2019035200,4,12124,-5.036180255,-7.561313731,-16.14753391,-14.721781440000001
PT2019043700,4,12103,-3.177995208,-2.533395427,-16.34520861,-16.6353971
PT2019046900,4,12103,-3.165121833,-2.521775938,-16.34611484,-16.63909793
PT2019048000,4,12061,-3.716702719,0.831738642,-16.93333333,-10.87801946
PT2019048800,4,12124,-4.909034227,-7.430072989,-16.14982629,-14.70608499
PT2019049604,4,12071,-3.953192219,-1.25493578,-16.93333333,-11.5026415
PT2021014304,4,12308,-0.320589024,-3.315685726,-15.06073171,-16.63794894
PT2021015904,4,10886,-3.249649781,-4.576099853,-16.34140338,-10.22840759
PT2021019104,4,10889,-2.865943587,-8.274065487,-16.36010144,-24.10384356
PT2021019804,4,12108,-2.726004154,-3.518247,-16.39206275,-12.81167524
PT2021020604,4,10892,-2.800394342,0.235118807,-15.85203426,-10.70087304
PT2021020704,4,14285,-0.946630024,-1.633173638,-15.06073171,-19.67906242
PT2021020904,4,12304,0.116431976,-3.050783393,-15.06073171,-9.478399941
PT2021021004,4,12060,-3.924449219,-2.210349046,-16.93333333,-11.41779726
PT2021021304,4,14303,-3.163780024,-6.379395266,-15.06073171,-17.6134236
PT2021021504,4,14285,-0.860999024,-1.546001995,-15.06073171,-19.674124
PT2021021804,4,12108,-2.760821849,-3.551550384,-16.38814787,-12.79484243
PT2021022304,4,12309,0.402625341,-3.312830421,-15.1608199,-18.25345704
PT2021023004,4,14303,-3.023744024,-6.238187982,-15.06073171,-17.62001307
PT2021023304,4,12317,0.219820976,-2.762006595,-15.06073171,-17.70645378
PT2021023404,4,12316,0.369639476,-4.165138689,-15.06073171,-17.05379358
PT2021023704,4,12304,0.036468976,-3.129898921,-15.06073171,-9.487630539
PT2021023804,4,12103,-3.205112494,-2.560685153,-16.34568752,-16.63643744
PT2021024504,4,12305,0.335228476,-0.258340844,-15.06073171,-9.851915249
PT2021024604,4,10899,-5.475473416,-2.975469211,-16.37908316,-9.207117627
PT2021025004,4,12067,-3.719972219,3.331633224,-16.93333333,-11.70744603
PT2021025804,4,12108,-2.712807341,-3.504585553,-16.39114831,-12.80616173
PT2021025904,4,12074,-3.429012719,-1.5589586,-16.93333333,-9.042182723
PT2021026504,4,12318,0.105602976,-3.659081999,-15.06073171,-16.19396887
PT2021027404,4,10895,-2.691679079,-3.129810801,-16.38336663,-13.24496069
PT2021028204,4,12105,-2.705418685,-0.615639493,-16.39309009,-15.0044432
PT2021029404,4,12318,0.150329476,-3.613028916,-15.06073171,-16.19342735
PT2021029704,4,12317,0.231598976,-2.751101458,-15.06073171,-17.70602994
PT2021031304,4,14285,-0.845061024,-1.529099839,-15.06073171,-19.67103346
PT2021032504,4,12317,0.258209976,-2.724577872,-15.06073171,-17.70671461
PT2021033304,4,12308,-0.149613024,-3.147195668,-15.06073171,-16.64789763
PT2021033704,4,10889,-2.871893899,-8.282483678,-16.35973057,-24.10456098
PT2021034504,4,14265,-0.493905024,-1.160710858,-15.06073171,-17.66837896
PT2021034904,4,12305,0.309462476,-0.276177556,-15.06073171,-9.858501041
PT2021035304,4,10899,-5.132884312,-2.610194866,-16.38291271,-9.137858478
PT2021035704,4,12308,-0.150133024,-3.147891548,-15.06073171,-16.6486015
PT2021036104,4,10899,-5.15413529,-2.644082883,-16.37941245,-9.173477649
PT2021036204,4,12110,-2.869268949,-3.05355103,-16.4081424,-11.056166
PT2021036804,4,12071,-3.610960719,-0.950373399,-16.93333333,-11.56315668
PT2021036904,4,10889,-2.873778838,-8.285927475,-16.35937993,-24.1049207
PT2021037604,4,12108,-2.755494409,-3.547340968,-16.39065174,-12.80787399
PT2021037704,4,14265,-0.508075024,-1.176503019,-15.06073171,-17.66571169
PT2021037804,4,10895,-2.72315245,-3.165458638,-16.38277019,-13.2556385
PT2021038404,4,12124,-4.982710038,-7.506684738,-16.14840513,-14.71791412
PT2021038504,4,12309,0.424842384,-3.165440119,-15.15867175,-18.4355396
PT2021038604,4,10899,-4.905773796,-2.387231554,-16.37965314,-9.144970856
PT2021038704,4,12061,-3.637786219,0.910521145,-16.93333333,-10.87974191
PT2021039204,4,12304,0.088689976,-3.08118614,-15.06073171,-9.506916853
PT2021039304,4,14285,-0.845061024,-1.529099839,-15.06073171,-19.67103346
PT2021039404,4,14303,-3.110382524,-6.326499105,-15.06073171,-17.61060314
PT2018010100,1,14290,-0.382983141,-4.058705364,-17.59002433,-22.14721366
PT2018010200,1,14288,-0.320804141,0.991953035,-17.59002433,-12.20515844
PT2018010300,1,14294,-1.244038141,-0.076672628,-17.59002433,-16.2436605
PT2018010400,1,14284,-0.106174141,0.204106524,-17.59002433,-11.71921457
PT2018010500,1,14284,-0.196751641,0.118654721,-17.59002433,-11.71928028
PT2018010600,1,14265,-0.026861141,-6.175423429,-17.59002433,-17.84288676
PT2018010700,1,14267,0.129216859,0.83971456,-17.59002433,-14.91479541
PT2018010800,1,14303,-2.740344641,-3.359631608,-17.59002433,-10.70632838
PT2018010900,1,14294,-1.176438141,-0.008137185,-17.59002433,-16.24434503
PT2018011000,1,14303,-2.713122641,-3.332844244,-17.59002433,-10.7053454
PT2018011100,1,10891,-1.783511801,-2.733860087,-18.77689995,-11.68825343
PT2018011200,1,14288,-0.278099141,1.034621113,-17.59002433,-12.20533899
PT2018011201,1,14288,-0.278099141,1.034621113,-17.59002433,-12.20533899
PT2018011300,1,14265,-0.055532641,-6.202812102,-17.59002433,-17.84805675
PT2018011400,1,14284,-0.149184641,0.163102763,-17.59002433,-11.7192403
PT2018011500,1,14284,-0.187131641,0.125190577,-17.59002433,-11.71924074
PT2018011600,1,14270,0.160475359,2.615254643,-17.59002433,-14.13908938
PT2018011700,1,14267,0.131270859,0.838799042,-17.59002433,-14.91363314
PT2018011800,1,14303,-2.656449141,-3.276419334,-17.59002433,-10.70478319
PT2018011900,1,14294,-1.393804641,-0.228955369,-17.59002433,-16.24181919
PT2018012000,1,14288,-0.357197641,0.95473397,-17.59002433,-12.20919561
PT2018012100,1,12105,-1.873055901,-8.263960976,-18.52943822,-19.298009359999998
PT2018012300,1,14294,-1.299619641,-0.132321393,-17.59002433,-16.24361128
PT2018012400,1,14284,-0.146318141,0.165230481,-17.59002433,-11.71923083
PT2018012500,1,14284,-0.164115141,0.149642058,-17.59002433,-11.71925914
