hh_id,wave,heatable_room,heatable_share,no_heat_room,no_heat_share,heat_dur_master,room_number_heatuse,heat_regular,use_share,regular_share,total_room,Treat_V,T_ATW,T_ATA,T_Storage,Treat_hh,T_Timing,year
HH20181077,4,9,60,6,40,80,3,4,20,26.666666666666668,15,0,0,0,0,0,0,2021
HH20181078,1,3,75,1,25,47,3,3,75,75,4,0,0,0,0,0,0,2018
HH20181078,2,5,83.33333333333334,1,16.666666666666664,100,2,5,33.33333333333333,83.33333333333334,6,0,0,0,0,0,0,2019
HH20181078,4,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2021
HH20181080,1,2,50,2,50,40,2,2,50,50,4,0,0,0,0,0,0,2018
HH20181080,2,4,100,0,0,40,2,2,50,50,4,0,0,0,0,0,0,2019
HH20181080,4,2,40,3,60,40,2,2,40,40,5,0,0,0,0,0,0,2021
HH20181081,1,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,0,2018
HH20181081,2,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2019
HH20181081,4,7,87.5,1,12.5,140,7,7,87.5,87.5,8,0,0,0,0,0,0,2021
HH20181082,1,8,100,0,0,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20181082,2,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2019
HH20181082,4,10,90.9090909090909,1,9.090909090909092,200,10,10,90.9090909090909,90.9090909090909,11,0,0,0,0,0,0,2021
HH20181083,1,7,87.5,1,12.5,140,7,7,87.5,87.5,8,0,0,0,0,0,0,2018
HH20181083,2,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,0,2019
HH20181084,1,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,0,2018
HH20181084,2,12,100,0,0,240,12,12,100,100,12,0,0,0,0,0,0,2019
HH20181084,4,10,100,0,0,140,7,7,70,70,10,0,0,0,0,0,0,2021
HH20181085,1,5,62.5,3,37.5,35,5,5,62.5,62.5,8,0,0,0,0,0,0,2018
HH20181085,2,5,71.42857142857143,2,28.57142857142857,25,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2019
HH20181086,1,7,87.5,1,12.5,140,4,7,50,87.5,8,0,0,0,0,0,2019,2018
HH20181086,2,7,100,0,0,140,6,7,85.71428571428571,100,7,1,1,0,0,1,2019,2019
HH20181086,4,5,50,5,50,100,5,5,50,50,10,1,1,0,0,1,2019,2021
HH20181087,1,2,16.666666666666664,10,83.33333333333334,40,2,2,16.666666666666664,16.666666666666664,12,0,0,0,0,0,2019,2018
HH20181087,2,6,50,6,50,120,6,6,50,50,12,1,1,0,0,1,2019,2019
HH20181088,1,4,44.44444444444444,5,55.55555555555556,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,2020,2018
HH20181088,2,4,50,4,50,23,2,2,25,25,8,0,0,0,0,0,2020,2019
HH20181088,4,6,75,2,25,120,6,6,75,75,8,1,1,0,0,1,2020,2021
HH20181089,1,3,75,1,25,33,3,3,75,75,4,0,0,0,0,0,2020,2018
HH20181089,2,4,50,4,50,63,4,4,50,50,8,0,0,0,0,0,2020,2019
HH20181089,4,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,1,1,0,0,1,2020,2021
HH20181090,2,4,20,16,80,44,4,4,20,20,20,0,0,0,0,0,2020,2019
HH20181091,1,6,60,4,40,66,6,6,60,60,10,0,0,0,0,0,2020,2018
HH20181091,4,16,94.11764705882352,1,5.88235294117647,320,16,16,94.11764705882352,94.11764705882352,17,1,1,0,0,1,2020,2021
HH20181092,1,2,33.33333333333333,4,66.66666666666666,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,2019,2018
HH20181092,2,15,100,0,0,200,10,10,66.66666666666666,66.66666666666666,15,1,1,0,0,1,2019,2019
HH20181092,4,11,64.70588235294117,6,35.294117647058826,220,11,11,64.70588235294117,64.70588235294117,17,1,1,0,0,1,2019,2021
HH20181093,1,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,2019,2018
HH20181093,2,3,60,2,40,60,3,3,60,60,5,1,1,0,0,1,2019,2019
HH20181094,1,3,100,0,0,60,3,3,100,100,3,0,0,0,0,0,0,2018
HH20181094,2,7,100,0,0,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,0,2019
HH20181094,4,4,44.44444444444444,5,55.55555555555556,7,1,1,11.11111111111111,11.11111111111111,9,0,0,0,0,0,0,2021
HH20181095,1,2,100,0,0,40,1,2,50,100,2,0,0,0,0,0,0,2018
HH20181095,2,4,100,0,0,20,1,1,25,25,4,0,0,0,0,0,0,2019
HH20181095,4,2,50,2,50,20,1,1,25,25,4,0,0,0,0,0,0,2021
HH20181096,1,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,0,2018
HH20181096,2,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,0,2019
HH20181097,1,5,100,0,0,21,2,2,40,40,5,0,0,0,0,0,0,2018
HH20181097,2,5,100,0,0,89,5,5,100,100,5,0,0,0,0,0,0,2019
HH20181097,4,4,66.66666666666666,2,33.33333333333333,20,2,1,33.33333333333333,16.666666666666664,6,0,0,0,0,0,0,2021
HH20181098,1,1,33.33333333333333,2,66.66666666666666,3,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,0,2018
HH20181098,2,3,100,0,0,60,3,3,100,100,3,0,0,0,0,0,0,2019
HH20181098,4,2,100,0,0,40,2,2,100,100,2,0,0,0,0,0,0,2021
HH20181099,1,1,20,4,80,20,1,1,20,20,5,0,0,0,0,0,0,2018
HH20181099,2,5,71.42857142857143,2,28.57142857142857,81,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2019
HH20181099,4,5,100,0,0,100,5,5,100,100,5,0,0,0,0,0,0,2021
HH20181100,1,7,70,3,30,134,7,7,70,70,10,0,0,0,0,0,2020,2018
HH20181100,2,7,70,3,30,42,6,6,60,60,10,0,0,0,0,0,2020,2019
HH20181101,1,7,77.77777777777779,2,22.22222222222222,63,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,2020,2018
HH20181101,2,7,70,3,30,50,7,7,70,70,10,0,0,0,0,0,2020,2019
HH20181101,4,8,66.66666666666666,4,33.33333333333333,160,8,8,66.66666666666666,66.66666666666666,12,1,1,0,0,1,2020,2021
HH20181102,1,3,23.076923076923077,10,76.92307692307693,21,2,2,15.384615384615385,15.384615384615385,13,0,0,0,0,0,2020,2018
HH20181102,2,9,75,3,25,20,2,1,16.666666666666664,8.333333333333332,12,0,0,0,0,0,2020,2019
HH20181103,1,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,2020,2018
HH20181103,2,9,100,0,0,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,2020,2019
HH20181103,4,7,77.77777777777779,2,22.22222222222222,94,5,5,55.55555555555556,55.55555555555556,9,1,0,0,0,0,2020,2021
HH20181104,1,4,40,6,60,60,3,3,30,30,10,0,0,0,0,0,2020,2018
HH20181104,2,10,66.66666666666666,5,33.33333333333333,61,5,4,33.33333333333333,26.666666666666668,15,0,0,0,0,0,2020,2019
HH20181104,4,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,1,1,0,0,1,2020,2021
HH20181105,1,1,33.33333333333333,2,66.66666666666666,20,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,2020,2018
HH20181105,2,2,40,3,60,23,2,2,40,40,5,0,0,0,0,0,2020,2019
HH20181105,4,6,54.54545454545454,5,45.45454545454545,120,6,6,54.54545454545454,54.54545454545454,11,1,1,0,0,1,2020,2021
HH20181107,1,3,30,7,70,14,1,1,10,10,10,0,0,0,0,0,2020,2018
HH20181108,1,3,50,3,50,60,2,3,33.33333333333333,50,6,0,0,0,0,0,2020,2018
HH20181108,2,3,37.5,5,62.5,21,3,3,37.5,37.5,8,0,0,0,0,0,2020,2019
HH20181109,1,11,84.61538461538461,2,15.384615384615385,220,11,11,84.61538461538461,84.61538461538461,13,0,0,0,0,0,2019,2018
HH20181109,2,16,100,0,0,240,8,12,50,75,16,1,1,0,0,1,2019,2019
HH20181109,4,5,100,0,0,100,5,5,100,100,5,1,1,0,0,1,2019,2021
HH20181110,1,1,12.5,7,87.5,20,1,1,12.5,12.5,8,0,0,0,0,0,0,2018
HH20181110,2,2,16.666666666666664,10,83.33333333333334,2,2,2,16.666666666666664,16.666666666666664,12,0,0,0,0,0,0,2019
HH20181110,4,1,8.333333333333332,11,91.66666666666666,3,1,1,8.333333333333332,8.333333333333332,12,0,0,0,0,0,0,2021
HH20181112,1,7,87.5,1,12.5,140,6,7,75,87.5,8,0,0,0,0,0,0,2018
HH20181112,2,8,88.88888888888889,1,11.11111111111111,160,8,8,88.88888888888889,88.88888888888889,9,0,0,0,0,0,0,2019
HH20181112,4,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,0,2021
HH20181113,1,2,33.33333333333333,4,66.66666666666666,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,0,2018
HH20181113,2,4,44.44444444444444,5,55.55555555555556,80,4,4,44.44444444444444,44.44444444444444,9,0,0,0,0,0,0,2019
HH20181113,4,3,33.33333333333333,6,66.66666666666666,60,3,3,33.33333333333333,33.33333333333333,9,0,0,0,0,0,0,2021
HH20181114,1,5,62.5,3,37.5,81,5,5,62.5,62.5,8,0,0,0,0,0,0,2018
HH20181114,2,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,0,2019
HH20181114,4,7,100,0,0,107,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2021
HH20181115,1,1,33.33333333333333,2,66.66666666666666,20,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,0,2018
HH20181115,2,4,66.66666666666666,2,33.33333333333333,42,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2019
HH20181115,4,11,100,0,0,220,11,11,100,100,11,0,0,0,0,0,0,2021
HH20181116,1,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20181116,2,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,0,2019
HH20181116,4,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2021
HH20181117,1,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2018
HH20181118,1,3,37.5,5,62.5,60,3,3,37.5,37.5,8,0,0,0,0,0,2019,2018
HH20181118,2,4,44.44444444444444,5,55.55555555555556,80,4,4,44.44444444444444,44.44444444444444,9,1,1,0,0,1,2019,2019
HH20181118,4,4,80,1,20,80,4,4,80,80,5,1,1,0,0,1,2019,2021
HH20181119,1,5,50,5,50,44,4,4,40,40,10,0,0,0,0,0,2019,2018
HH20181119,2,4,40,6,60,NA,NA,NA,NA,NA,10,1,0,0,0,0,2019,2019
HH20181119,4,3,30,7,70,60,3,3,30,30,10,1,1,0,0,1,2019,2021
HH20181120,1,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,2019,2018
HH20181120,2,9,81.81818181818183,2,18.181818181818183,120,9,6,81.81818181818183,54.54545454545454,11,1,1,0,0,1,2019,2019
HH20181120,4,9,81.81818181818183,2,18.181818181818183,141,8,8,72.72727272727273,72.72727272727273,11,1,1,0,0,1,2019,2021
HH20181121,1,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,2019,2018
HH20181121,2,6,75,2,25,105,6,6,75,75,8,1,0,0,0,0,2019,2019
HH20181121,4,8,88.88888888888889,1,11.11111111111111,160,8,8,88.88888888888889,88.88888888888889,9,1,1,0,0,1,2019,2021
HH20181122,1,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,2019,2018
HH20181122,2,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,1,0,0,0,0,2019,2019
HH20181122,4,9,90,1,10,180,9,9,90,90,10,1,1,0,0,1,2019,2021
HH20181123,1,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,2021,2018
HH20181123,2,4,80,1,20,80,4,4,80,80,5,0,0,0,0,0,2021,2019
HH20181124,1,6,66.66666666666666,3,33.33333333333333,80,4,4,44.44444444444444,44.44444444444444,9,0,0,0,0,0,2021,2018
HH20181124,2,5,55.55555555555556,4,44.44444444444444,80,4,4,44.44444444444444,44.44444444444444,9,0,0,0,0,0,2021,2019
HH20181124,4,7,77.77777777777779,2,22.22222222222222,114,6,6,66.66666666666666,66.66666666666666,9,1,1,1,0,1,2021,2021
HH20181125,1,5,100,0,0,20,1,1,20,20,5,0,0,0,0,0,2021,2018
HH20181125,2,6,100,0,0,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,2021,2019
HH20181126,1,7,87.5,1,12.5,121,7,7,87.5,87.5,8,0,0,0,0,0,2021,2018
HH20181126,2,8,66.66666666666666,4,33.33333333333333,140,7,7,58.333333333333336,58.333333333333336,12,0,0,0,0,0,2021,2019
HH20181126,4,13,100,0,0,180,9,9,69.23076923076923,69.23076923076923,13,1,1,0,0,1,2021,2021
HH20181127,1,1,33.33333333333333,2,66.66666666666666,20,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,2021,2018
HH20181128,1,4,57.14285714285714,3,42.857142857142854,40,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,0,2018
HH20181129,1,6,85.71428571428571,1,14.285714285714285,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2018
HH20181129,2,6,85.71428571428571,1,14.285714285714285,68,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2019
HH20181130,1,8,100,0,0,112,8,8,100,100,8,0,0,0,0,0,0,2018
HH20181130,2,4,57.14285714285714,3,42.857142857142854,44,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2019
HH20181131,1,3,42.857142857142854,4,57.14285714285714,40,2,2,28.57142857142857,28.57142857142857,7,0,0,0,0,0,2019,2018
HH20181131,2,4,44.44444444444444,5,55.55555555555556,63,4,4,44.44444444444444,44.44444444444444,9,1,1,0,0,1,2019,2019
HH20181131,4,3,33.33333333333333,6,66.66666666666666,60,3,3,33.33333333333333,33.33333333333333,9,1,1,0,0,1,2019,2021
HH20181132,1,6,100,0,0,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,2019,2018
HH20181132,2,6,100,0,0,84,6,6,100,100,6,1,1,0,0,1,2019,2019
HH20181132,4,6,75,2,25,47,4,4,50,50,8,1,1,0,0,1,2019,2021
HH20181133,1,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2018
HH20181133,4,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2021
HH20181134,1,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2018
HH20181134,2,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2019
HH20181134,4,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2021
HH20181135,1,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2018
HH20181135,4,6,85.71428571428571,1,14.285714285714285,120,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2021
HH20181136,1,9,81.81818181818183,2,18.181818181818183,140,6,7,54.54545454545454,63.63636363636363,11,0,0,0,0,0,0,2018
HH20181136,2,8,72.72727272727273,3,27.27272727272727,160,3,8,27.27272727272727,72.72727272727273,11,0,0,0,0,0,0,2019
HH20181136,4,8,80,2,20,160,8,8,80,80,10,0,0,0,0,0,0,2021
HH20181137,1,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,0,2018
HH20181137,2,10,100,0,0,60,3,3,30,30,10,0,0,0,0,0,0,2019
HH20181137,4,12,85.71428571428571,2,14.285714285714285,240,12,12,85.71428571428571,85.71428571428571,14,0,0,0,0,0,0,2021
HH20181138,1,4,57.14285714285714,3,42.857142857142854,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2018
HH20181138,2,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2019
HH20181138,4,2,33.33333333333333,4,66.66666666666666,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,0,2021
HH20181139,1,7,77.77777777777779,2,22.22222222222222,63,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2018
HH20181139,2,9,100,0,0,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2019
HH20181139,4,10,76.92307692307693,3,23.076923076923077,140,7,7,53.84615384615385,53.84615384615385,13,0,0,0,0,0,0,2021
HH20181140,1,4,57.14285714285714,3,42.857142857142854,44,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2018
HH20181140,2,5,62.5,3,37.5,100,5,5,62.5,62.5,8,0,0,0,0,0,0,2019
HH20181140,4,4,66.66666666666666,2,33.33333333333333,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2021
HH20181141,1,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,0,2018
HH20181141,4,10,100,0,0,140,7,7,70,70,10,0,0,0,0,0,0,2021
HH20181142,1,5,50,5,50,100,5,5,50,50,10,0,0,0,0,0,0,2018
HH20181142,2,10,100,0,0,140,7,7,70,70,10,0,0,0,0,0,0,2019
HH20181142,4,21,84,4,16,240,12,12,48,48,25,0,0,0,0,0,0,2021
HH20181143,1,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2018
HH20181143,4,8,61.53846153846154,5,38.46153846153847,160,8,8,61.53846153846154,61.53846153846154,13,0,0,0,0,0,0,2021
HH20181144,1,1,20,4,80,20,1,1,20,20,5,0,0,0,0,0,0,2018
HH20181144,2,1,16.666666666666664,5,83.33333333333334,1,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2019
HH20181144,4,7,87.5,1,12.5,140,7,7,87.5,87.5,8,0,0,0,0,0,0,2021
HH20181145,1,8,100,0,0,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20181145,2,8,100,0,0,160,8,8,100,100,8,0,0,0,0,0,0,2019
HH20181145,4,7,100,0,0,120,7,6,100,85.71428571428571,7,0,0,0,0,0,0,2021
HH20181146,1,4,66.66666666666666,2,33.33333333333333,80,3,4,50,66.66666666666666,6,0,0,0,0,0,0,2018
HH20181146,2,7,77.77777777777779,2,22.22222222222222,120,7,6,77.77777777777779,66.66666666666666,9,0,0,0,0,0,0,2019
HH20181146,4,8,88.88888888888889,1,11.11111111111111,160,8,8,88.88888888888889,88.88888888888889,9,0,0,0,0,0,0,2021
HH20181147,1,3,100,0,0,60,3,3,100,100,3,0,0,0,0,0,0,2018
HH20181147,2,6,100,0,0,40,2,2,33.33333333333333,33.33333333333333,6,0,0,0,0,0,0,2019
HH20181147,4,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2021
HH20181148,1,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2018
HH20181148,2,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2019
HH20181148,4,7,58.333333333333336,5,41.66666666666667,140,7,7,58.333333333333336,58.333333333333336,12,0,0,0,0,0,0,2021
HH20181149,1,5,83.33333333333334,1,16.666666666666664,120,5,6,83.33333333333334,100,6,0,0,0,0,0,0,2018
HH20181149,2,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2019
HH20181149,4,8,100,0,0,29,6,6,75,75,8,0,0,0,0,0,0,2021
HH20181150,1,3,42.857142857142854,4,57.14285714285714,60,3,3,42.857142857142854,42.857142857142854,7,0,0,0,0,0,2019,2018
HH20181150,2,5,45.45454545454545,6,54.54545454545454,69,3,4,27.27272727272727,36.36363636363637,11,1,1,1,1,1,2019,2019
HH20181150,4,3,30,7,70,60,3,3,30,30,10,1,1,0,0,1,2019,2021
HH20181151,1,1,20,4,80,NA,1,NA,20,NA,5,0,0,0,0,0,2019,2018
HH20181151,2,5,55.55555555555556,4,44.44444444444444,100,3,5,33.33333333333333,55.55555555555556,9,1,1,0,0,1,2019,2019
HH20181151,4,5,62.5,3,37.5,80,4,4,50,50,8,1,1,0,0,1,2019,2021
HH20181152,1,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,2019,2018
HH20181152,2,8,100,0,0,120,6,6,75,75,8,1,1,0,0,1,2019,2019
HH20181153,1,4,100,0,0,80,4,4,100,100,4,0,0,0,0,0,0,2018
HH20181153,2,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,0,2019
HH20181153,4,6,75,2,25,120,6,6,75,75,8,0,0,0,0,0,0,2021
HH20181154,1,10,100,0,0,200,10,10,100,100,10,0,0,0,0,0,0,2018
HH20181154,2,10,100,0,0,180,7,9,70,90,10,0,0,0,0,0,0,2019
HH20181155,1,4,100,0,0,80,3,4,75,100,4,0,0,0,0,0,0,2018
HH20181155,2,4,100,0,0,60,3,3,75,75,4,0,0,0,0,0,0,2019
HH20181155,4,3,60,2,40,60,3,3,60,60,5,0,0,0,0,0,0,2021
HH20181156,1,4,36.36363636363637,7,63.63636363636363,80,4,4,36.36363636363637,36.36363636363637,11,0,0,0,0,0,0,2018
HH20181156,2,3,33.33333333333333,6,66.66666666666666,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2019
HH20181156,4,6,66.66666666666666,3,33.33333333333333,120,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2021
HH20181157,1,5,71.42857142857143,2,28.57142857142857,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2018
HH20181157,2,5,71.42857142857143,2,28.57142857142857,80,4,4,57.14285714285714,57.14285714285714,7,0,0,0,0,0,0,2019
HH20181157,4,8,88.88888888888889,1,11.11111111111111,160,8,8,88.88888888888889,88.88888888888889,9,0,0,0,0,0,0,2021
HH20181158,1,7,100,0,0,140,7,7,100,100,7,0,0,0,0,0,0,2018
HH20181159,1,7,77.77777777777779,2,22.22222222222222,102,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2018
HH20181159,2,7,77.77777777777779,2,22.22222222222222,101,6,6,66.66666666666666,66.66666666666666,9,0,0,0,0,0,0,2019
HH20181159,4,14,100,0,0,140,7,7,50,50,14,0,0,0,0,0,0,2021
HH20181160,1,4,66.66666666666666,2,33.33333333333333,71,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2018
HH20181160,2,NA,NA,NA,NA,80,NA,4,NA,80,5,0,0,0,0,0,0,2019
HH20181160,4,6,75,2,25,NA,NA,NA,NA,NA,8,0,0,0,0,0,0,2021
HH20181161,1,6,100,0,0,120,6,6,100,100,6,0,0,0,0,0,0,2018
HH20181161,2,NA,NA,NA,NA,120,NA,6,NA,100,6,0,0,0,0,0,0,2019
HH20181161,4,10,90.9090909090909,1,9.090909090909092,200,10,10,90.9090909090909,90.9090909090909,11,0,0,0,0,0,0,2021
HH20181162,1,5,55.55555555555556,4,44.44444444444444,100,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2018
HH20181162,2,4,28.57142857142857,10,71.42857142857143,40,2,2,14.285714285714285,14.285714285714285,14,0,0,0,0,0,0,2019
HH20181163,1,7,77.77777777777779,2,22.22222222222222,70,5,5,55.55555555555556,55.55555555555556,9,0,0,0,0,0,0,2018
HH20181163,2,11,100,0,0,100,6,5,54.54545454545454,45.45454545454545,11,0,0,0,0,0,0,2019
HH20181164,1,4,100,0,0,61,3,4,75,100,4,0,0,0,0,0,0,2018
HH20181164,2,1,33.33333333333333,2,66.66666666666666,1,1,1,33.33333333333333,33.33333333333333,3,0,0,0,0,0,0,2019
HH20181165,1,9,100,0,0,160,7,8,77.77777777777779,88.88888888888889,9,0,0,0,0,0,0,2018
HH20181165,2,10,76.92307692307693,3,23.076923076923077,160,9,8,69.23076923076923,61.53846153846154,13,0,0,0,0,0,0,2019
HH20181165,4,9,81.81818181818183,2,18.181818181818183,180,9,9,81.81818181818183,81.81818181818183,11,0,0,0,0,0,0,2021
HH20181166,1,5,71.42857142857143,2,28.57142857142857,45,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2018
HH20181166,4,6,60,4,40,120,6,6,60,60,10,0,0,0,0,0,0,2021
HH20181167,1,4,66.66666666666666,2,33.33333333333333,44,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2018
HH20181167,2,6,100,0,0,84,6,6,100,100,6,0,0,0,0,0,0,2019
HH20181167,4,5,83.33333333333334,1,16.666666666666664,100,5,5,83.33333333333334,83.33333333333334,6,0,0,0,0,0,0,2021
HH20181168,1,6,85.71428571428571,1,14.285714285714285,107,6,6,85.71428571428571,85.71428571428571,7,0,0,0,0,0,0,2018
HH20181168,2,7,77.77777777777779,2,22.22222222222222,140,7,7,77.77777777777779,77.77777777777779,9,0,0,0,0,0,0,2019
HH20181168,4,4,66.66666666666666,2,33.33333333333333,80,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2021
HH20181169,1,10,71.42857142857143,4,28.57142857142857,200,10,10,71.42857142857143,71.42857142857143,14,0,0,0,0,0,0,2018
HH20181169,2,8,57.14285714285714,6,42.857142857142854,180,9,9,64.28571428571429,64.28571428571429,14,0,0,0,0,0,0,2019
HH20181169,4,11,68.75,5,31.25,220,11,11,68.75,68.75,16,0,0,0,0,0,0,2021
HH20181170,1,7,70,3,30,120,4,6,40,60,10,0,0,0,0,0,0,2018
HH20181170,2,6,60,4,40,200,6,10,60,100,10,0,0,0,0,0,0,2019
HH20181170,4,7,53.84615384615385,6,46.15384615384615,140,7,7,53.84615384615385,53.84615384615385,13,0,0,0,0,0,0,2021
HH20181171,1,6,75,2,25,49,3,3,37.5,37.5,8,0,0,0,0,0,0,2018
HH20181171,2,10,100,0,0,28,3,3,30,30,10,0,0,0,0,0,0,2019
HH20181171,4,5,41.66666666666667,7,58.333333333333336,19,3,3,25,25,12,0,0,0,0,0,0,2021
HH20181172,1,7,100,0,0,100,5,5,71.42857142857143,71.42857142857143,7,0,0,0,0,0,0,2018
HH20181172,2,6,100,0,0,57,4,4,66.66666666666666,66.66666666666666,6,0,0,0,0,0,0,2019
HH20181172,4,6,75,2,25,29,3,3,37.5,37.5,8,0,0,0,0,0,0,2021
HH20181173,1,5,100,0,0,33,3,3,60,60,5,0,0,0,0,0,0,2018
HH20181173,2,8,100,0,0,14,1,1,12.5,12.5,8,0,0,0,0,0,0,2019
HH20181173,4,5,62.5,3,37.5,6,2,2,25,25,8,0,0,0,0,0,0,2021
HH20181174,1,7,87.5,1,12.5,120,6,6,75,75,8,0,0,0,0,0,0,2018
HH20181174,2,7,87.5,1,12.5,121,7,7,87.5,87.5,8,0,0,0,0,0,0,2019
HH20181174,4,9,90,1,10,123,7,7,70,70,10,0,0,0,0,0,0,2021
HH20181175,1,2,33.33333333333333,4,66.66666666666666,5,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2018
HH20181175,2,1,16.666666666666664,5,83.33333333333334,20,1,1,16.666666666666664,16.666666666666664,6,0,0,0,0,0,0,2019
